body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
-0.170721,0.038480,0.033111,0.984011,-0.193699,0.189704,0.212487,0.938798,-0.295296,-0.186258,0.094939,0.932253,-0.289698,-0.076442,0.066054,0.951771,-0.116573,0.249971,-0.116272,0.954152,0.024086,-0.188236,-0.088131,0.977865,-0.004744,0.093187,-0.057584,0.993971,-0.356847,-0.026720,0.177771,0.916703,-0.299765,-0.043876,0.860748,0.409059,-0.597951,-0.364878,0.639245,0.317308,0.700390,-0.038725,-0.530162,-0.476322,-0.394964,-0.052386,-0.309241,0.863498,0.187690,0.602954,0.567613,-0.528237,0.161114,0.715058,0.358371,-0.578190
-0.130938,0.045491,0.033740,0.989771,-0.154113,0.191869,0.201292,0.948112,-0.246667,-0.210765,0.102574,0.940325,-0.247134,-0.085150,0.010275,0.965178,-0.064530,0.274151,-0.142211,0.948922,0.082058,-0.196447,-0.084937,0.973376,0.052827,0.082116,-0.073358,0.992514,-0.287046,-0.044021,0.205162,0.934653,-0.164644,-0.197365,0.881679,0.395705,-0.475860,-0.460886,0.711618,0.233967,-0.597097,-0.145141,0.629106,0.476062,-0.347292,-0.058436,-0.340402,0.871837,0.168148,0.605775,0.569154,-0.529931,0.143309,0.715692,0.360387,-0.580835
-0.104522,0.054548,0.032648,0.992489,-0.130822,0.206887,0.198922,0.948954,-0.232805,-0.253797,0.093985,0.934107,-0.227066,-0.077610,0.005992,0.970764,-0.025848,0.300540,-0.162828,0.939412,0.118041,-0.208142,-0.087922,0.966961,0.083754,0.076184,-0.049467,0.992338,-0.282610,-0.028320,0.214695,0.934471,-0.174532,-0.183356,0.885115,0.390500,-0.452992,-0.365106,0.760338,0.288761,-0.513095,-0.098706,0.648662,0.553379,-0.347049,-0.058180,-0.355054,0.866088,0.145224,0.608959,0.575672,-0.526004,0.117092,0.715991,0.371329,-0.579449
-0.082115,0.061148,0.030831,0.994267,-0.112275,0.222569,0.198898,0.947785,-0.224079,-0.294657,0.086906,0.924885,-0.211395,-0.066953,0.004766,0.975093,0.009150,0.327015,-0.181290,0.927422,0.150342,-0.221868,-0.089089,0.959289,0.112292,0.071092,-0.028313,0.990724,-0.292862,-0.008685,0.217314,0.931091,-0.215779,-0.132093,0.886303,0.387889,-0.430375,-0.244731,0.799552,0.340002,-0.420980,-0.020723,0.665320,0.616195,-0.358317,-0.059584,-0.366463,0.856600,0.123350,0.611273,0.581973,-0.521955,0.091081,0.714593,0.383196,-0.578119
-0.067852,0.062899,0.027603,0.995328,-0.103532,0.239692,0.203660,0.943584,-0.226064,-0.331074,0.079497,0.912669,-0.204944,-0.049625,0.009347,0.977470,0.035860,0.355827,-0.194726,0.913336,0.173382,-0.238444,-0.089305,0.951371,0.132765,0.065812,-0.014293,0.988857,-0.332766,0.018747,0.208636,0.919449,-0.308842,-0.003675,0.874938,0.372944,-0.410327,-0.076009,0.828147,0.374201,-0.316654,0.119138,0.679011,0.651521,-0.390842,-0.064749,-0.371605,0.839619,0.102700,0.613211,0.587240,-0.518241,0.065294,0.710105,0.396297,-0.578305
-0.058567,0.057711,0.028364,0.996210,-0.098128,0.257988,0.209135,0.938123,-0.228696,-0.358704,0.074553,0.901926,-0.203691,-0.046227,0.012028,0.977869,0.056740,0.383376,-0.197024,0.900547,0.183763,-0.253834,-0.087740,0.945569,0.143282,0.057026,-0.009385,0.987993,-0.360270,0.038552,0.188727,0.912744,-0.372328,0.111427,0.851203,0.352718,-0.386750,0.077319,0.843218,0.365281,-0.222899,0.255167,0.692966,0.636400,-0.402973,-0.064328,-0.377594,0.831202,0.089540,0.611260,0.590181,-0.519644,0.049134,0.702450,0.408233,-0.580945
-0.051769,0.049051,0.031119,0.996968,-0.094262,0.276812,0.214698,0.931877,-0.231676,-0.381863,0.070487,0.891930,-0.205150,-0.049758,0.013512,0.977371,0.074529,0.410206,-0.193500,0.888107,0.188163,-0.268543,-0.086044,0.940785,0.148862,0.046272,-0.009749,0.987727,-0.382347,0.056267,0.163628,0.907673,-0.421077,0.216850,0.818847,0.324283,-0.363540,0.214690,0.846948,0.323150,-0.138036,0.378751,0.703915,0.584805,-0.405775,-0.058793,-0.382856,0.827835,0.081320,0.605871,0.591864,-0.525362,0.039683,0.691557,0.419419,-0.586739
-0.051726,0.046469,0.033681,0.997011,-0.095322,0.286982,0.218567,0.927784,-0.233830,-0.394331,0.070963,0.885884,-0.206018,-0.053335,0.016804,0.976949,0.080871,0.425584,-0.188447,0.881377,0.186409,-0.282690,-0.085648,0.937018,0.148193,0.035304,-0.009364,0.988284,-0.388226,0.065117,0.132993,0.909589,-0.454469,0.304271,0.784402,0.292558,-0.382428,0.309529,0.824693,0.278965,-0.111887,0.494686,0.683457,0.525028,-0.392385,-0.045912,-0.381725,0.835591,0.082049,0.598791,0.587472,-0.538140,0.041219,0.681158,0.425970,-0.594033
-0.055071,0.045418,0.034707,0.996845,-0.099673,0.295078,0.221257,0.924143,-0.235936,-0.402441,0.072719,0.881526,-0.206789,-0.055917,0.020559,0.976570,0.081336,0.435243,-0.184484,0.877447,0.183576,-0.295463,-0.084694,0.933717,0.146559,0.025422,-0.008055,0.988842,-0.392772,0.070886,0.105022,0.910865,-0.481320,0.375549,0.749060,0.257299,-0.412411,0.377530,0.793755,0.239461,-0.103052,0.595558,0.646831,0.465082,-0.381570,-0.032449,-0.377026,0.843328,0.088683,0.589776,0.582812,-0.551934,0.048572,0.669329,0.431289,-0.603017
-0.065187,0.047427,0.032660,0.996210,-0.110668,0.299039,0.221728,0.921502,-0.237729,-0.402041,0.077128,0.880852,-0.207220,-0.056576,0.025209,0.976332,0.070591,0.433610,-0.184182,0.879248,0.179088,-0.305592,-0.082816,0.931495,0.143424,0.017709,-0.005234,0.989489,-0.395243,0.070134,0.082429,0.912179,-0.499555,0.422247,0.721119,0.228342,-0.464634,0.405500,0.752496,0.231159,-0.130372,0.684987,0.577484,0.424627,-0.374402,-0.019685,-0.365991,0.851755,0.105673,0.578620,0.576678,-0.566987,0.066048,0.656071,0.433005,-0.614586
-0.080631,0.047662,0.031005,0.995121,-0.124632,0.299593,0.219625,0.920041,-0.238431,-0.393103,0.081852,0.884263,-0.207901,-0.056702,0.027942,0.976105,0.053383,0.423884,-0.185883,0.884828,0.173322,-0.310357,-0.081144,0.931157,0.139225,0.012039,-0.001669,0.990186,-0.405227,0.067221,0.075566,0.908605,-0.507926,0.420480,0.719750,0.217181,-0.528909,0.379472,0.715169,0.254538,-0.200650,0.732954,0.504099,0.410368,-0.381051,-0.012153,-0.349147,0.856007,-0.130583,-0.568764,-0.571526,0.576900,0.088103,0.643502,0.428855,-0.627875
-0.098717,0.047000,0.029540,0.993566,-0.140101,0.298553,0.216387,0.918920,-0.238543,-0.379677,0.086806,0.889611,-0.208696,-0.056392,0.029775,0.975899,0.032631,0.410147,-0.189050,0.891614,0.167503,-0.312230,-0.080142,0.931683,0.134833,0.007606,0.001502,0.990838,-0.419075,0.063157,0.076509,0.902515,-0.511327,0.395259,0.731886,0.216002,-0.597962,0.323625,0.674766,0.287053,-0.295375,0.755646,0.430810,0.395164,-0.394350,-0.007961,-0.329321,0.857888,-0.159334,-0.559893,-0.566258,0.583511,-0.112102,-0.631971,-0.420723,0.641123
-0.122386,0.041903,0.030037,0.991143,-0.157980,0.294267,0.211475,0.918546,-0.237937,-0.355405,0.092300,0.899196,-0.210526,-0.055581,0.029580,0.975559,0.005607,0.391803,-0.190791,0.900032,0.158146,-0.307612,-0.079473,0.934906,0.127557,0.003984,0.006219,0.991804,-0.437430,0.051272,0.090846,0.893181,-0.501757,0.315812,0.768308,0.241257,0.657276,-0.192623,-0.650387,-0.328452,-0.426510,0.688993,0.410308,0.418361,-0.417585,-0.007734,-0.301280,0.857201,-0.188472,-0.554540,-0.553103,0.592487,-0.135144,-0.624249,-0.403728,0.655022
-0.149433,0.036553,0.030036,0.987639,-0.179194,0.285961,0.207498,0.918183,-0.238834,-0.322363,0.099616,0.910559,-0.215546,-0.056623,0.029271,0.974411,-0.028511,0.367958,-0.192475,0.909256,0.147570,-0.298353,-0.077995,0.939748,0.119877,0.000119,0.011079,0.992727,-0.450115,0.035131,0.108382,0.885672,-0.479807,0.215095,0.801847,0.283834,0.698306,-0.049152,-0.622102,-0.350630,-0.545985,0.592049,0.398732,0.438625,-0.437347,-0.009549,-0.272589,0.856931,-0.217809,-0.550888,-0.537798,0.599879,-0.152167,-0.614998,-0.385965,0.670562
-0.183227,0.030708,0.029047,0.982162,-0.207271,0.269257,0.204778,0.917936,-0.242457,-0.272177,0.110528,0.924618,-0.226951,-0.061827,0.028151,0.971534,-0.076240,0.332607,-0.194068,0.919727,0.135813,-0.280135,-0.074945,0.947345,0.112478,-0.004520,0.015736,0.993519,-0.451936,0.010658,0.132186,0.882138,-0.432168,0.070894,0.825203,0.356713,0.705650,0.110845,-0.600648,-0.359157,0.641611,-0.448510,-0.391098,-0.483959,-0.450123,-0.013943,-0.243294,0.859071,-0.246909,-0.549417,-0.519108,0.606385,-0.156254,-0.601693,-0.367417,0.691777
-0.222028,0.024718,0.028506,0.974310,-0.241949,0.253444,0.208725,0.913050,-0.271990,-0.221013,0.107821,0.930349,-0.255727,-0.044099,0.065471,0.963521,-0.128997,0.299044,-0.194699,0.925216,0.124668,-0.262466,-0.071508,0.954178,0.105001,-0.008068,0.017421,0.994287,-0.454899,-0.016254,0.140813,0.879190,-0.388711,-0.058492,0.815732,0.424340,0.671327,0.242486,-0.596623,-0.366827,0.683494,-0.285396,-0.386069,-0.549851,-0.460371,-0.020051,-0.216959,0.860573,-0.279141,-0.549314,-0.508401,0.601550,-0.162707,-0.591897,-0.356876,0.704147
-0.263061,0.018631,0.028158,0.964188,-0.279575,0.237740,0.215769,0.904854,-0.315933,-0.169154,0.103328,0.927845,-0.297293,-0.019424,0.125641,0.946284,-0.184184,0.266313,-0.196003,0.925601,0.115627,-0.244546,-0.069769,0.960188,0.098614,-0.010475,0.015189,0.994955,-0.458592,-0.044411,0.141493,0.876186,-0.348831,-0.179615,0.781909,0.484431,0.615058,0.357026,-0.591277,-0.380298,0.690777,-0.111729,-0.358066,-0.618168,-0.469432,-0.027363,-0.192202,0.861361,-0.313031,-0.549096,-0.501620,0.590663,-0.170267,-0.583922,-0.350322,0.712263
-0.307994,0.009891,0.027984,0.950925,-0.319579,0.234777,0.223270,0.890449,-0.385828,-0.149439,0.070410,0.907660,-0.369513,-0.000922,0.129493,0.920158,-0.243418,0.234351,-0.195516,0.920652,0.103410,-0.223161,-0.071225,0.966661,0.089605,-0.017185,0.017812,0.995670,-0.472882,-0.066609,0.130680,0.868832,-0.335901,-0.259249,0.733926,0.530389,-0.539481,-0.415719,0.595241,0.426411,-0.649946,-0.065737,0.359289,0.666453,-0.485360,-0.032056,-0.175784,0.855861,-0.350958,-0.543076,-0.513559,0.564051,-0.200597,-0.574184,-0.359830,0.707528
-0.351535,0.001331,0.026759,0.935791,-0.358684,0.231915,0.232891,0.873684,-0.454521,-0.139603,0.034502,0.879051,-0.442087,0.005018,0.127214,0.887891,-0.300459,0.205202,-0.193681,0.911101,0.088288,-0.203132,-0.075971,0.972199,0.077172,-0.025175,0.019095,0.996517,-0.490387,-0.086454,0.117335,0.859231,-0.333541,-0.323885,0.680473,0.566397,-0.467936,-0.458762,0.582680,0.480684,-0.591717,-0.224854,0.351195,0.689909,-0.503983,-0.035605,-0.162712,0.847501,-0.389636,-0.531435,-0.530383,0.533342,-0.239199,-0.561853,-0.376231,0.696818
-0.392939,-0.006827,0.023503,0.919239,-0.396907,0.229205,0.245614,0.854169,-0.520044,-0.150295,-0.013668,0.840701,-0.513728,-0.009018,0.106609,0.851256,-0.353425,0.181073,-0.186424,0.898637,0.063902,-0.188498,-0.082193,0.976540,0.056061,-0.038538,0.023546,0.997405,-0.514481,-0.101443,0.100164,0.845568,-0.349479,-0.359663,0.630834,0.592077,-0.401992,-0.476710,0.558578,0.546937,-0.518899,-0.351420,0.357928,0.692196,-0.528118,-0.035869,-0.155744,0.833996,0.430099,0.509786,0.556617,-0.495289,-0.293874,-0.543501,-0.406664,0.672956
-0.431452,-0.011602,0.018519,0.901871,-0.434470,0.219626,0.258362,0.834415,-0.575432,-0.167969,-0.062717,0.797954,-0.575806,-0.036813,0.081964,0.812634,-0.401750,0.160081,-0.173731,0.884753,0.025121,-0.179081,-0.092376,0.979166,0.020452,-0.055248,0.026957,0.997899,-0.537543,-0.110780,0.081506,0.831945,-0.373142,-0.379122,0.581423,0.615613,-0.351846,-0.486482,0.513756,0.612857,-0.456003,-0.429015,0.337550,0.702900,-0.550509,-0.031717,-0.151659,0.820325,0.464473,0.483301,0.582991,-0.459137,-0.343931,-0.522827,-0.438557,0.645005
-0.468156,-0.014671,0.012662,0.883434,-0.471249,0.206089,0.270350,0.813857,-0.622791,-0.186396,-0.113934,0.751271,-0.630186,-0.069746,0.052338,0.771533,-0.446797,0.139414,-0.159145,0.869258,-0.020685,-0.172453,-0.103464,0.979350,-0.021666,-0.074457,0.029535,0.996551,-0.559811,-0.116874,0.062107,0.817982,-0.400913,-0.389021,0.531757,0.636526,-0.310940,-0.484637,0.457438,0.677638,-0.398919,-0.476003,0.304410,0.722232,-0.572107,-0.025436,-0.148741,0.806178,0.494783,0.453457,0.608770,-0.423043,-0.390289,-0.499418,-0.470975,0.613547
-0.505112,-0.014751,0.005781,0.862908,-0.509392,0.187740,0.280493,0.791579,-0.660936,-0.201957,-0.153199,0.706333,-0.672327,-0.107505,0.027526,0.731889,-0.490567,0.119409,-0.140033,0.851749,-0.088950,-0.173173,-0.120038,0.973494,-0.089666,-0.088236,0.019003,0.991874,-0.578354,-0.115427,0.041779,0.806497,-0.430230,-0.389622,0.481345,0.656813,-0.292327,-0.498198,0.382737,0.721011,-0.371938,-0.505056,0.234888,0.742569,-0.589062,-0.017037,-0.148933,0.794062,0.511675,0.429370,0.624580,-0.404635,-0.416474,-0.479650,-0.490707,0.596398
-0.542158,-0.014898,-0.001879,0.840143,-0.547454,0.168656,0.289977,0.766657,0.695125,0.212071,0.189110,-0.660352,0.709435,0.140012,-0.002993,-0.690716,-0.533594,0.095461,-0.122522,0.831356,-0.162640,-0.173090,-0.136838,0.961698,-0.163875,-0.099182,0.007759,0.981452,-0.596474,-0.111815,0.021867,0.794505,-0.460686,-0.384709,0.431831,0.673268,-0.276560,-0.512600,0.304654,0.753619,-0.346897,-0.531068,0.163266,0.755628,-0.605860,-0.008211,-0.148973,0.781456,0.525204,0.406474,0.638817,-0.388398,-0.437979,-0.460173,-0.509280,0.580559
-0.580106,-0.015203,-0.011072,0.814324,-0.586331,0.148941,0.299237,0.737895,0.726562,0.216254,0.215978,-0.615381,0.742185,0.165367,0.015916,-0.649278,-0.576500,0.065680,-0.106762,0.807425,-0.247289,-0.171998,-0.154408,0.940969,-0.250648,-0.105208,-0.002188,0.962342,-0.614298,-0.104718,0.002873,0.782090,-0.492856,-0.371332,0.386309,0.685544,-0.263424,-0.541263,0.224253,0.766389,-0.327486,-0.563254,0.090162,0.753239,-0.622287,0.001560,-0.148988,0.768479,0.533900,0.386279,0.650056,-0.378374,-0.452082,-0.442173,-0.525160,0.569484
-0.618657,-0.016584,-0.020034,0.785231,-0.624138,0.132280,0.307323,0.706050,0.755028,0.212924,0.235268,-0.573800,0.771433,0.180591,0.027639,-0.609520,-0.617932,0.034488,-0.095390,0.779661,-0.336243,-0.171020,-0.170315,0.910322,-0.344067,-0.103787,-0.012937,0.933102,-0.633504,-0.096323,-0.015892,0.767556,-0.526300,-0.353756,0.343653,0.692653,-0.249407,-0.579466,0.147771,0.761695,-0.310976,-0.598939,0.020883,0.737651,-0.640229,0.012080,-0.152348,0.752829,0.538324,0.366281,0.664024,-0.367584,-0.461037,-0.423961,-0.543557,0.558792
-0.656612,-0.018477,-0.028842,0.753450,-0.660355,0.116569,0.314831,0.671732,0.781416,0.206131,0.250149,-0.533220,0.798243,0.191559,0.035747,-0.569943,-0.656748,0.001947,-0.087802,0.748979,-0.424854,-0.170886,-0.181860,0.870186,-0.437447,-0.099467,-0.017925,0.893546,-0.653215,-0.086793,-0.034214,0.751403,-0.560099,-0.332663,0.302985,0.695575,-0.228753,-0.619749,0.078818,0.746573,-0.290914,-0.634389,-0.040040,0.715064,-0.658800,0.023207,-0.157037,0.735380,0.541179,0.345495,0.678715,-0.356517,0.467922,0.404984,0.562369,-0.548432
-0.695249,-0.019354,-0.035903,0.717611,0.695518,-0.104060,-0.319888,-0.634901,0.806733,0.192142,0.256061,-0.496686,0.824096,0.189356,0.048769,-0.531631,-0.694214,-0.030302,-0.086502,0.713909,-0.491725,-0.172015,-0.188123,0.832603,-0.510334,-0.085688,-0.000108,0.855696,-0.678930,-0.076031,-0.051934,0.728407,-0.601930,-0.306927,0.253262,0.692340,-0.226945,-0.656356,0.009225,0.719450,-0.293320,-0.661957,-0.105182,0.681698,-0.682626,0.033755,-0.166231,0.710809,0.539771,0.324348,0.696952,-0.343079,0.471383,0.385611,0.583786,-0.536932
0.733034,0.018615,0.041735,-0.678656,0.728763,-0.095630,-0.324489,-0.595370,0.828067,0.178685,0.260958,-0.462901,0.850524,0.166970,0.058483,-0.495288,0.728824,0.062328,0.088665,-0.676069,-0.543540,-0.174669,-0.191270,0.798418,-0.566300,-0.074809,0.020550,0.820540,0.706820,0.064291,0.068094,-0.701167,-0.646349,-0.276564,0.199030,0.682738,-0.230047,-0.682702,-0.059845,0.690952,0.300531,0.681953,0.170224,-0.644706,0.708000,-0.043605,0.176828,-0.682325,0.537080,0.302509,0.715635,-0.328482,0.473367,0.365624,0.605474,-0.525018
0.770730,0.014697,0.045177,-0.635388,0.759899,-0.096389,-0.329146,-0.552200,0.843706,0.165747,0.264693,-0.436608,0.877303,0.104199,0.058980,-0.464762,0.761381,0.092699,0.094754,-0.634608,-0.570688,-0.177323,-0.194608,0.777817,-0.596930,-0.063236,0.036866,0.798947,0.739343,0.050570,0.080917,-0.666534,0.696554,0.237920,-0.136411,-0.663022,0.252636,0.692796,0.139340,-0.660903,0.324353,0.688565,0.247531,-0.599501,0.736333,-0.052970,0.190292,-0.647145,0.531857,0.279388,0.735662,-0.312843,0.473126,0.344443,0.628025,-0.512928
0.807130,0.014194,0.046848,-0.588340,0.786150,-0.104277,-0.333678,-0.509660,0.853228,0.156255,0.268774,-0.418744,0.892567,0.056925,0.048818,-0.444635,0.792266,0.119823,0.100140,-0.589855,-0.588090,-0.181395,-0.199979,0.762401,-0.617318,-0.054156,0.043396,0.783647,0.776252,0.037985,0.091025,-0.622659,0.746398,0.204992,-0.079735,-0.628101,0.285689,0.688314,0.224900,-0.627714,0.354731,0.684022,0.329826,-0.545431,0.767783,-0.059755,0.206163,-0.603684,0.526542,0.253308,0.757661,-0.290755,0.472119,0.320940,0.653615,-0.496880
0.841248,0.015370,0.047539,-0.538335,0.807729,-0.115450,-0.340230,-0.467428,0.860397,0.148940,0.270496,-0.405421,0.901966,0.018600,0.030870,-0.430300,0.820496,0.145164,0.106347,-0.542591,-0.600295,-0.184988,-0.208483,0.749640,-0.633008,-0.045401,0.043397,0.771594,0.813504,0.025122,0.098167,-0.572664,0.793996,0.171396,-0.029174,-0.582532,0.320047,0.670683,0.314337,-0.590717,0.381005,0.668577,0.415546,-0.484935,0.798630,-0.067222,0.222329,-0.555195,0.520480,0.223772,0.779490,-0.267249,0.470510,0.294020,0.679177,-0.480511
0.867585,0.020081,0.039595,-0.495303,0.819378,-0.130184,-0.343419,-0.440154,0.862035,0.142023,0.273214,-0.402591,0.904198,0.012688,0.032965,-0.425651,0.851053,0.131461,0.102344,-0.497948,-0.601297,-0.209668,-0.240721,0.732485,-0.643114,-0.057674,0.033201,0.762874,0.847362,0.015960,0.097969,-0.521656,0.835810,0.134490,0.007260,-0.532242,0.365988,0.638614,0.406339,-0.541399,0.416865,0.644396,0.504708,-0.395281,0.827470,-0.070213,0.228948,-0.507884,0.514345,0.199982,0.797038,-0.245331,0.449062,0.276963,0.707256,-0.470556
0.889140,0.024744,0.030376,-0.455955,0.827419,-0.143670,-0.346882,-0.417624,0.864574,0.132612,0.272924,-0.400548,0.906332,0.009362,0.033189,-0.421157,0.878918,0.103658,0.093998,-0.455986,-0.600547,-0.238424,-0.276916,0.711207,-0.653623,-0.070519,0.009091,0.753473,0.876250,0.009196,0.097424,-0.471815,0.869102,0.109685,0.036003,-0.480973,0.398981,0.599193,0.489528,-0.492082,0.432165,0.602908,0.592319,-0.314474,0.853257,-0.074662,0.231004,-0.461537,0.510070,0.173283,0.812474,-0.222907,0.428711,0.255516,0.736104,-0.457242
0.904156,0.029377,0.018758,-0.425778,0.831769,-0.154806,-0.347686,-0.404115,0.867970,0.117356,0.271002,-0.399267,0.908584,0.010099,0.035365,-0.416080,0.901779,0.047613,0.077192,-0.422575,-0.594870,-0.275167,-0.322068,0.683143,-0.664042,-0.082678,-0.044380,0.741783,0.898935,0.007892,0.098997,-0.426676,0.891736,0.115419,0.059306,-0.433553,0.424908,0.562495,0.552718,-0.444471,0.443692,0.538465,0.671030,-0.250820,0.876569,-0.078985,0.224902,-0.418100,0.510259,0.143270,0.825018,-0.196097,0.410438,0.228068,0.768984,-0.433808
0.914606,0.030424,0.009945,-0.403078,0.840706,-0.159136,-0.334556,-0.394920,0.872137,0.102853,0.262366,-0.399953,0.909956,0.008390,0.033198,-0.413288,0.914863,-0.020823,0.045573,-0.400643,-0.599496,-0.310600,-0.370280,0.637985,-0.677882,-0.129934,-0.163914,0.704787,0.915390,0.009073,0.102344,-0.389237,0.907109,0.123515,0.080974,-0.394132,0.431469,0.537800,0.594894,-0.413166,0.437523,0.471481,0.735924,-0.211415,0.894792,-0.086169,0.218076,-0.379955,0.518218,0.101652,0.834290,-0.158357,0.409728,0.192475,0.798556,-0.396718
0.922794,0.029678,0.002540,-0.384140,0.852042,-0.161050,-0.314027,-0.386620,0.876747,0.087090,0.250836,-0.401012,0.911271,0.004010,0.029295,-0.410744,0.917244,-0.094107,0.005770,-0.387006,0.599433,0.336260,0.426295,-0.588117,0.683138,0.177440,0.320949,-0.631529,0.928463,0.011112,0.107128,-0.355467,0.918374,0.132162,0.102586,-0.358608,0.428842,0.518988,0.627267,-0.391512,0.424445,0.400655,0.790798,-0.184285,0.909993,-0.094744,0.210829,-0.344220,0.527743,0.053777,0.839914,-0.114627,0.414966,0.150760,0.824950,-0.352891
0.927765,0.027765,-0.001170,-0.372128,0.858864,-0.161207,-0.305292,-0.378367,0.880237,0.080548,0.242052,-0.400133,0.912360,0.001521,0.027709,-0.408446,0.910052,-0.147936,-0.048755,-0.384114,0.618839,0.335661,0.439812,-0.557615,0.697462,0.201293,0.338867,-0.598496,0.936550,0.014662,0.115709,-0.330560,0.923643,0.144365,0.121773,-0.333487,0.416333,0.512901,0.643505,-0.386653,0.402365,0.367354,0.818407,-0.182656,0.920108,-0.105475,0.207034,-0.315299,0.534622,0.003513,0.842398,-0.067322,0.438927,0.105049,0.837568,-0.307877
0.932499,0.024851,-0.004039,-0.360294,0.865196,-0.161506,-0.298896,-0.368798,0.883469,0.075506,0.234627,-0.398410,0.913621,-0.000597,0.026599,-0.405695,0.897317,-0.195708,-0.101580,-0.382364,0.637753,0.324910,0.445618,-0.537707,0.709660,0.212309,0.341726,-0.578387,0.943765,0.016980,0.124039,-0.305995,0.927533,0.156631,0.139412,-0.309376,0.406867,0.505429,0.657882,-0.382351,0.383235,0.336858,0.839953,-0.184759,0.928818,-0.117369,0.203225,-0.286744,0.537483,-0.045364,0.841736,-0.023132,0.462156,0.058634,0.843676,-0.266804
0.936936,0.019940,-0.005227,-0.348892,0.870677,-0.161517,-0.297182,-0.357096,0.886282,0.074258,0.230021,-0.395070,0.915188,-0.001328,0.026547,-0.402150,0.882108,-0.234314,-0.150231,-0.380017,0.664046,0.300533,0.431698,-0.531376,0.727693,0.207985,0.306555,-0.577260,0.950050,0.017864,0.131509,-0.282474,0.929862,0.170719,0.153329,-0.287577,0.403726,0.497532,0.668640,-0.377343,0.370316,0.315732,0.851709,-0.194349,0.935755,-0.131301,0.199813,-0.259224,0.536512,-0.091199,0.838826,0.014419,0.489126,0.011852,0.840281,-0.233545
0.941918,0.010648,-0.006125,-0.335619,0.877708,-0.160831,-0.295914,-0.340876,0.889254,0.075308,0.227268,-0.389751,0.917409,-0.001727,0.026033,-0.397088,0.868833,-0.267851,-0.184793,-0.373145,0.691238,0.264742,0.403467,-0.537881,0.747486,0.182142,0.264692,-0.581401,0.955956,0.016392,0.135565,-0.259810,0.932539,0.181119,0.162133,-0.266984,0.409285,0.486418,0.679166,-0.366903,0.368519,0.297526,0.858117,-0.198262,0.941641,-0.146719,0.193220,-0.233348,0.537940,-0.129328,0.832213,0.036290,0.515878,-0.025962,0.828559,-0.216070
0.946942,-0.000835,-0.006876,-0.321329,0.885293,-0.159849,-0.294558,-0.322398,0.892120,0.077528,0.225792,-0.383575,0.919854,-0.001967,0.025644,-0.391417,0.856337,-0.298308,-0.212678,-0.363961,0.717726,0.223685,0.366420,-0.548244,0.766975,0.146276,0.217925,-0.585544,0.961397,0.013800,0.138322,-0.237472,0.935112,0.189718,0.169007,-0.247001,0.418609,0.473766,0.689477,-0.353461,0.372090,0.281206,0.861853,-0.199205,0.946537,-0.162636,0.185138,-0.208185,0.540496,-0.163381,0.823773,0.050676,0.542438,-0.059412,0.812473,-0.205231
