body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.288069,0.027017,-0.602477,-0.332191,-0.002213,-0.628296,-0.178194,-0.157719,-0.473773,-0.331981,0.065744,-0.343372,-0.321184,-0.048417,-0.542913,-0.348523,-0.336155,-0.442559,-0.270514,0.014584,-0.222197,-0.284416,0.035166,-0.604430,-0.386128,0.012230,-0.542193,-0.359406,-0.002138,-0.600593,-0.329492,-0.008970,-0.643554,-0.388321,0.003878,-0.657544,-0.385430,-0.001405,-0.698433,-0.340888,0.007738,-0.696415
-0.285398,0.036951,-0.601174,-0.335483,-0.016796,-0.628462,-0.119344,-0.190534,-0.421738,-0.208913,0.043142,-0.284319,-0.324351,-0.054962,-0.528013,-0.364161,-0.444558,-0.388080,-0.159750,-0.009049,-0.107806,-0.279107,0.051496,-0.604646,-0.375955,0.016561,-0.546501,-0.352019,0.003495,-0.606319,-0.325339,-0.003203,-0.653415,-0.387330,0.048009,-0.653880,-0.388252,0.045784,-0.683304,-0.346582,0.053962,-0.666957
-0.281475,0.046234,-0.579442,-0.326581,-0.027536,-0.599043,-0.052640,-0.232740,-0.334465,-0.110908,0.022881,-0.183244,-0.316362,-0.060180,-0.503213,-0.362625,-0.489901,-0.341811,-0.084766,-0.022124,-0.025591,-0.274913,0.067639,-0.584466,-0.353790,0.037261,-0.538122,-0.331139,0.025621,-0.585344,-0.305934,0.019971,-0.623346,-0.368751,0.086129,-0.622678,-0.364077,0.082446,-0.641776,-0.325621,0.089906,-0.619706
-0.268445,0.046573,-0.535529,-0.298839,-0.037823,-0.540872,0.003762,-0.264494,-0.238980,-0.045411,0.004994,-0.077297,-0.291063,-0.063748,-0.468651,-0.336707,-0.472128,-0.306833,-0.041031,-0.023974,0.016166,-0.263729,0.072607,-0.541539,-0.314618,0.064871,-0.512994,-0.291800,0.054806,-0.533599,-0.266403,0.051196,-0.548593,-0.327209,0.107674,-0.562861,-0.310326,0.099522,-0.571322,-0.275043,0.106509,-0.550058
-0.240763,0.035150,-0.463405,-0.252149,-0.048029,-0.453590,0.035655,-0.267386,-0.155676,-0.010127,-0.008045,0.002957,-0.248345,-0.062095,-0.415688,-0.289070,-0.406659,-0.270765,-0.018248,-0.017356,0.029825,-0.239045,0.061050,-0.469292,-0.262593,0.086916,-0.458228,-0.237868,0.078135,-0.445460,-0.210440,0.077110,-0.429496,-0.269131,0.108638,-0.473397,-0.238870,0.095552,-0.470764,-0.206955,0.102061,-0.451224
-0.198227,0.014747,-0.357530,-0.192300,-0.056229,-0.336889,0.038625,-0.234299,-0.090196,0.003327,-0.013945,0.046880,-0.193382,-0.052190,-0.333764,-0.226143,-0.311810,-0.218015,-0.006897,-0.006935,0.032874,-0.199650,0.035034,-0.362040,-0.207283,0.094355,-0.361766,-0.177895,0.085735,-0.319003,-0.145678,0.087085,-0.273375,-0.207293,0.092232,-0.354603,-0.166944,0.075737,-0.341146,-0.138551,0.081601,-0.318667
-0.145779,-0.009761,-0.216583,-0.127434,-0.060452,-0.191649,0.016865,-0.169412,-0.035423,0.004787,-0.012956,0.061914,-0.133282,-0.035160,-0.217069,-0.153310,-0.200284,-0.140308,-0.001089,0.003121,0.035990,-0.150027,0.000915,-0.218810,-0.158133,0.084086,-0.219691,-0.120442,0.073816,-0.158185,-0.079838,0.076648,-0.092125,-0.153592,0.065102,-0.208720,-0.107734,0.047224,-0.185769,-0.082177,0.052443,-0.153206
-0.091019,-0.034857,-0.045169,-0.064994,-0.060583,-0.021567,-0.022425,-0.081794,0.019589,0.002310,-0.007783,0.062110,-0.074536,-0.016030,-0.067710,-0.074700,-0.078433,-0.039402,0.002092,0.010541,0.041428,-0.097885,-0.035116,-0.044840,-0.121088,0.057521,-0.038216,-0.071759,0.043719,0.027557,-0.019533,0.046797,0.100777,-0.115049,0.033255,-0.040692,-0.066869,0.015287,-0.010825,-0.042380,0.020228,0.037443
-0.041232,-0.059178,0.146005,-0.010538,-0.058503,0.165006,-0.073191,0.019985,0.081609,0.000594,-0.001934,0.058512,-0.022279,-0.000208,0.104578,0.005013,0.050155,0.076218,0.004065,0.014652,0.047748,-0.050720,-0.069240,0.148568,-0.097452,0.018321,0.167812,-0.034460,-0.000393,0.224219,0.031239,0.001703,0.291027,-0.092967,0.000669,0.140965,-0.043397,-0.017203,0.174057,-0.017857,-0.011905,0.239480
-0.001494,-0.081777,0.340703,0.032255,-0.056260,0.354084,-0.130648,0.128667,0.150782,0.000831,0.001739,0.057036,0.019637,0.010162,0.284098,0.079956,0.180610,0.195543,0.005666,0.015260,0.054439,-0.013480,-0.099155,0.344837,-0.084296,-0.028597,0.377283,-0.006355,-0.053066,0.413816,0.073862,-0.052949,0.462562,-0.083819,-0.029812,0.323621,-0.032146,-0.048156,0.356052,-0.004157,-0.041896,0.435699
0.025707,-0.099991,0.518779,0.061521,-0.053742,0.527286,-0.189306,0.236073,0.222760,0.001858,0.001532,0.061326,0.048850,0.017458,0.451191,0.143855,0.303994,0.307427,0.007869,0.011853,0.063573,0.011810,-0.122047,0.523783,-0.075956,-0.077112,0.565643,0.019688,-0.108090,0.575721,0.116902,-0.110528,0.597576,-0.081075,-0.055216,0.491232,-0.026076,-0.074678,0.520629,0.004476,-0.067132,0.609040
0.040014,-0.109225,0.660224,0.077384,-0.048119,0.666129,-0.242282,0.331519,0.291978,0.001878,-0.003105,0.075296,0.065015,0.026863,0.585930,0.191263,0.407064,0.402075,0.012617,0.003625,0.079025,0.025275,-0.133937,0.665568,-0.065953,-0.120470,0.709532,0.054330,-0.159058,0.690516,0.174985,-0.163915,0.679680,-0.077385,-0.071961,0.627696,-0.018156,-0.092668,0.655044,0.013998,-0.083814,0.747025
0.042772,-0.105207,0.751138,0.081911,-0.035863,0.757873,-0.283238,0.403330,0.353398,-0.000445,-0.011131,0.102401,0.069951,0.042919,0.673833,0.218710,0.475468,0.472728,0.023154,-0.009561,0.104503,0.028492,-0.131354,0.756519,-0.048967,-0.153195,0.793210,0.109086,-0.200689,0.745846,0.264555,-0.206689,0.699347,-0.066869,-0.076399,0.721973,-0.002349,-0.097834,0.752516,0.030122,-0.087725,0.845740
0.036764,-0.086829,0.787350,0.078404,-0.015734,0.798526,-0.309300,0.442474,0.401780,-0.006064,-0.019045,0.142262,0.066938,0.066774,0.709822,0.225687,0.499138,0.516148,0.043289,-0.025519,0.140908,0.024154,-0.113788,0.792633,-0.023185,-0.173134,0.812965,0.193003,-0.229861,0.740350,0.397166,-0.234287,0.657716,-0.047597,-0.066079,0.770425,0.026903,-0.087925,0.812420,0.059491,-0.076099,0.909005
0.025705,-0.057138,0.771934,0.070316,0.009646,0.790031,-0.322157,0.445044,0.429467,-0.016166,-0.020745,0.187525,0.059471,0.095948,0.696323,0.215269,0.476745,0.530133,0.075907,-0.038423,0.183399,0.015536,-0.084576,0.777054,0.007151,-0.181761,0.775554,0.309997,-0.244440,0.682062,0.572095,-0.243488,0.565904,-0.023831,-0.041201,0.772983,0.076748,-0.065234,0.833683,0.113304,-0.049425,0.940240
0.013168,-0.021943,0.709035,0.060243,0.034551,0.734605,-0.326230,0.411679,0.425714,-0.032050,-0.009297,0.224273,0.050092,0.126302,0.637273,0.194040,0.416448,0.509967,0.121433,-0.039734,0.219931,0.005388,-0.049609,0.713925,0.030677,-0.182449,0.692044,0.458660,-0.239770,0.582411,0.772496,-0.229983,0.441593,-0.006566,-0.005847,0.726667,0.156928,-0.037572,0.806526,0.210582,-0.011250,0.932767
0.001284,0.012472,0.600804,0.049266,0.052341,0.632654,-0.325629,0.345525,0.380142,-0.053680,0.019517,0.237226,0.039725,0.154211,0.534747,0.170814,0.332553,0.448654,0.176492,-0.022519,0.233909,-0.005258,-0.015190,0.605367,0.032079,-0.178463,0.572566,0.633862,-0.205600,0.450283,0.969417,-0.185848,0.306303,-0.010185,0.031520,0.624495,0.274180,-0.015799,0.712868,0.372856,0.035508,0.869998
-0.009532,0.040943,0.450850,0.037266,0.057799,0.486868,-0.322460,0.252112,0.289092,-0.077995,0.063829,0.216856,0.028143,0.177406,0.392034,0.154280,0.240718,0.342619,0.233112,0.012861,0.210815,-0.016880,0.013504,0.454979,0.000773,-0.172173,0.425423,0.825167,-0.127634,0.289512,1.132374,-0.099681,0.182865,-0.044186,0.059246,0.463263,0.417672,-0.008272,0.539752,0.603832,0.094134,0.740864
-0.018763,0.060097,0.269867,0.024827,0.048911,0.307822,-0.317191,0.141954,0.159601,-0.099137,0.115279,0.162945,0.016090,0.194731,0.219156,0.150715,0.154957,0.198123,0.279827,0.056606,0.144656,-0.029019,0.033113,0.273461,-0.059014,-0.165179,0.259035,1.009391,0.003905,0.101473,1.239181,0.038233,0.089816,-0.103722,0.066169,0.253566,0.546177,-0.016587,0.295896,0.864067,0.175818,0.559567
-0.023355,0.068739,0.076245,0.015420,0.027687,0.114182,-0.309394,0.031778,0.007172,-0.111200,0.162488,0.082254,0.007488,0.205891,0.033684,0.162204,0.085988,0.032068,0.305483,0.094019,0.040561,-0.037676,0.042471,0.079226,-0.126251,-0.158068,0.083546,1.146419,0.182122,-0.106721,1.280354,0.226127,0.033609,-0.167777,0.046574,0.021071,0.597845,-0.037318,0.014272,1.069264,0.292358,0.367774
-0.018162,0.068224,-0.110098,0.014570,-0.000438,-0.073835,-0.297455,-0.060487,-0.150559,-0.111210,0.196046,-0.015898,0.008406,0.211614,-0.144949,0.184560,0.037358,-0.133227,0.303876,0.113847,-0.085376,-0.036341,0.042841,-0.107771,-0.174824,-0.149953,-0.089237,1.192226,0.377607,-0.312994,1.260363,0.442560,0.005420,-0.210535,0.003476,-0.204098,0.529019,-0.067350,-0.263858,1.131236,0.443922,0.209754
-0.000181,0.062289,-0.275176,0.025284,-0.028627,-0.242130,-0.278164,-0.125758,-0.298668,-0.099626,0.211362,-0.120734,0.022199,0.213720,-0.302365,0.205881,0.000149,-0.276227,0.275879,0.113616,-0.206986,-0.021012,0.037612,-0.273488,-0.190638,-0.139408,-0.247588,1.125940,0.547366,-0.481335,1.197978,0.649036,-0.013909,-0.218279,-0.051657,-0.400542,0.353723,-0.104331,-0.507243,1.017945,0.613584,0.100377
0.027473,0.056038,-0.413177,0.043954,-0.050972,-0.384959,-0.248075,-0.170764,-0.425334,-0.078618,0.208137,-0.217422,0.045207,0.214661,-0.431373,0.209602,-0.045807,-0.379722,0.228054,0.098197,-0.292418,0.005616,0.031386,-0.412036,-0.178058,-0.126716,-0.382596,0.966940,0.654491,-0.579170,1.122303,0.805365,-0.046269,-0.196279,-0.102188,-0.559530,0.142657,-0.140688,-0.698164,0.779558,0.773182,0.016821
0.056289,0.054188,-0.522203,0.061520,-0.063839,-0.500412,-0.206352,-0.214032,-0.519585,-0.051000,0.188416,-0.286106,0.067853,0.215953,-0.528579,0.183626,-0.118623,-0.433040,0.169716,0.074556,-0.315933,0.035216,0.028764,-0.521443,-0.150899,-0.114256,-0.489331,0.763981,0.683691,-0.598830,1.061662,0.887647,-0.111877,-0.160237,-0.131637,-0.678188,-0.023313,-0.161488,-0.825556,0.515184,0.891174,-0.080106
0.077140,0.058554,-0.597267,0.069329,-0.066240,-0.583012,-0.156365,-0.270523,-0.569959,-0.021122,0.155743,-0.307728,0.080423,0.214709,-0.589064,0.129910,-0.216756,-0.434905,0.110651,0.048332,-0.272809,0.058842,0.032616,-0.596720,-0.119496,-0.103566,-0.563522,0.566480,0.642086,-0.561598,1.030190,0.895929,-0.225086,-0.122797,-0.130194,-0.750176,-0.102811,-0.153200,-0.882196,0.312107,0.933974,-0.217150
0.084531,0.064928,-0.625568,0.064430,-0.060393,-0.618767,-0.104093,-0.334529,-0.565767,0.004444,0.115471,-0.275084,0.078322,0.199500,-0.602953,0.065717,-0.313729,-0.394608,0.059671,0.023966,-0.184669,0.070932,0.041224,-0.625174,-0.086205,-0.093132,-0.595442,0.403230,0.548542,-0.498445,1.021278,0.847923,-0.384951,-0.087683,-0.099985,-0.761337,-0.104293,-0.115375,-0.866369,0.208073,0.866529,-0.393156
0.077422,0.061566,-0.587997,0.050199,-0.052346,-0.587031,-0.054861,-0.375507,-0.500428,0.019010,0.074337,-0.200197,0.063146,0.151034,-0.556325,0.014415,-0.372473,-0.327529,0.023148,0.005238,-0.087684,0.069841,0.045628,-0.587889,-0.049347,-0.081240,-0.568055,0.281119,0.422285,-0.425429,1.012066,0.764953,-0.565568,-0.052827,-0.055571,-0.692623,-0.059696,-0.063094,-0.779755,0.191936,0.662159,-0.581689
0.057903,0.033204,-0.468258,0.032885,-0.050346,-0.470432,-0.011829,-0.353766,-0.375202,0.019153,0.038418,-0.109740,0.040451,0.052356,-0.437523,-0.006956,-0.367317,-0.246170,0.003390,-0.006097,-0.011760,0.056627,0.031388,-0.468724,-0.007567,-0.070619,-0.464994,0.196396,0.278542,-0.336824,0.975129,0.659716,-0.719457,-0.015182,-0.018156,-0.529587,0.003502,-0.018673,-0.624430,0.220835,0.320086,-0.747408
0.030139,-0.028917,-0.265563,0.017576,-0.059422,-0.268200,0.022646,-0.245785,-0.201068,0.005092,0.010839,-0.029995,0.017075,-0.096179,-0.246670,0.005649,-0.295043,-0.153712,-0.001907,-0.011633,0.033148,0.034463,-0.012815,-0.266893,0.040238,-0.066845,-0.284837,0.145297,0.131940,-0.220499,0.890555,0.533333,-0.798977,0.028556,-0.006349,-0.274483,0.069672,-0.000410,-0.407943,0.234693,-0.121703,-0.866550
0.000104,-0.117799,-0.002412,0.006562,-0.075357,-0.003728,0.045625,-0.060369,0.002932,-0.022991,-0.009333,0.027771,-0.000348,-0.270369,-0.002525,0.045207,-0.170497,-0.045949,0.002230,-0.015307,0.055753,0.008705,-0.084926,-0.004733,0.097121,-0.069458,-0.050566,0.127402,0.001741,-0.078709,0.753441,0.382716,-0.783172,0.084365,-0.029676,0.046358,0.128764,-0.016073,-0.153818,0.170870,-0.589010,-0.937497
-0.024915,-0.211044,0.279220,0.000442,-0.083915,0.280183,0.055056,0.163882,0.214223,-0.068164,-0.026831,0.071151,-0.005842,-0.431965,0.259169,0.100428,-0.017840,0.080319,0.011821,-0.021418,0.073112,-0.013677,-0.167260,0.276021,0.167107,-0.065736,0.195002,0.141887,-0.089541,0.066260,0.574043,0.211529,-0.688963,0.160962,-0.088912,0.385728,0.170058,-0.063333,0.095946,-0.015257,-0.990809,-0.973184
-0.037642,-0.281398,0.532070,-0.000141,-0.067118,0.536025,0.052877,0.375310,0.411258,-0.134968,-0.048508,0.117984,0.005524,-0.547411,0.496627,0.162024,0.133589,0.220118,0.026859,-0.033977,0.101140,-0.025749,-0.235038,0.528335,0.249026,-0.036635,0.406788,0.179817,-0.127017,0.186698,0.370094,0.034938,-0.555536,0.263631,-0.179919,0.688152,0.178927,-0.132895,0.294051,-0.332349,-1.247309,-0.982986
-0.032399,-0.308840,0.719461,0.005774,-0.012181,0.726734,0.046039,0.530171,0.575489,-0.223840,-0.079975,0.181771,0.036662,-0.600671,0.676187,0.225777,0.252172,0.359523,0.051395,-0.056847,0.149131,-0.022323,-0.268188,0.715701,0.329469,0.028094,0.557159,0.217176,-0.117167,0.270578,0.154483,-0.127848,-0.412988,0.384671,-0.294524,0.904549,0.135624,-0.209103,0.409644,-0.750721,-1.313597,-0.961187
-0.006433,-0.286589,0.823628,0.018255,0.082226,0.832996,0.043602,0.608705,0.691020,-0.326991,-0.122071,0.260351,0.087219,-0.593568,0.780925,0.293075,0.311904,0.479651,0.091520,-0.093318,0.215717,-0.000992,-0.258169,0.820462,0.383200,0.118815,0.644469,0.214370,-0.093282,0.329290,-0.075063,-0.269872,-0.262415,0.499666,-0.418283,1.002645,0.020376,-0.269849,0.443868,-1.215198,-1.189277,-0.890365
0.038410,-0.220703,0.843930,0.034981,0.204682,0.851886,0.051332,0.619052,0.744812,-0.429318,-0.170135,0.334732,0.152431,-0.538897,0.809507,0.369547,0.302974,0.561082,0.152798,-0.145504,0.285793,0.036724,-0.208522,0.841982,0.385424,0.209035,0.684320,0.126583,-0.104471,0.383718,-0.336968,-0.406537,-0.086911,0.577020,-0.530862,0.972423,-0.171341,-0.292318,0.429058,-1.660094,-0.914436,-0.752158
0.093793,-0.126380,0.789911,0.050458,0.334795,0.791947,0.066932,0.586795,0.729721,-0.513460,-0.216965,0.379052,0.222651,-0.453648,0.769165,0.460675,0.236869,0.587663,0.237512,-0.214290,0.332851,0.083858,-0.131800,0.789637,0.329203,0.270308,0.690591,-0.076104,-0.188606,0.441003,-0.653820,-0.562889,0.116648,0.596597,-0.611328,0.828313,-0.410343,-0.264794,0.409965,-2.016629,-0.557638,-0.537217
0.145568,-0.023048,0.676107,0.057192,0.450454,0.669629,0.079553,0.537561,0.649115,-0.565449,-0.256935,0.375050,0.285082,-0.354944,0.670426,0.564836,0.141053,0.551348,0.342161,-0.299197,0.329871,0.128426,-0.045004,0.677601,0.233577,0.287304,0.662805,-0.386776,-0.342908,0.484978,-1.031688,-0.742012,0.318312,0.562593,-0.644965,0.606882,-0.629386,-0.195423,0.413008,-2.218345,-0.197761,-0.258380
0.179035,0.070439,0.520718,0.049099,0.534762,0.507349,0.075210,0.485280,0.518714,-0.578226,-0.287915,0.320876,0.328409,-0.258160,0.526824,0.668904,0.045872,0.456848,0.456772,-0.397140,0.263815,0.157708,0.035043,0.523624,0.134218,0.262699,0.590401,-0.749436,-0.515456,0.489039,-1.442395,-0.904418,0.469302,0.499757,-0.628344,0.357161,-0.747427,-0.108532,0.422162,-2.218537,0.101210,0.034449
0.185418,0.139551,0.344249,0.024487,0.579552,0.329718,0.045190,0.432158,0.362157,-0.552705,-0.309842,0.228941,0.347244,-0.175877,0.355374,0.752082,-0.028985,0.321073,0.566667,-0.500030,0.143203,0.163709,0.095222,0.347877,0.063943,0.211190,0.466339,-1.065480,-0.631113,0.434272,-1.819789,-0.984229,0.534715,0.437353,-0.571142,0.124642,-0.716365,-0.028604,0.387818,-2.019975,0.315006,0.262258
0.164135,0.176738,0.164606,-0.014366,0.585579,0.156587,-0.008263,0.375843,0.201808,-0.496996,-0.321651,0.116457,0.342576,-0.116174,0.172930,0.797349,-0.081246,0.165329,0.655340,-0.592745,-0.006895,0.145272,0.128393,0.168231,0.037996,0.149498,0.294338,-1.221846,-0.637192,0.312247,-2.073709,-0.931734,0.512999,0.393895,-0.492670,-0.064173,-0.556933,0.036357,0.271537,-1.690743,0.465506,0.363195
0.120524,0.182750,-0.008515,-0.063671,0.561000,-0.002848,-0.072340,0.316018,0.051013,-0.423775,-0.319582,-0.003137,0.319031,-0.080432,-0.009544,0.802610,-0.123138,0.006166,0.707164,-0.654438,-0.157318,0.106558,0.134412,-0.005366,0.052021,0.089250,0.085593,-1.136861,-0.533838,0.116886,-2.120430,-0.744118,0.430012,0.371037,-0.412897,-0.207854,-0.348333,0.097567,0.086687,-1.337821,0.598426,0.341936
0.063051,0.165545,-0.174350,-0.118968,0.518412,-0.149694,-0.128682,0.256264,-0.086857,-0.346130,-0.298683,-0.122488,0.282795,-0.063002,-0.188686,0.783287,-0.172128,-0.147245,0.710411,-0.665456,-0.284480,0.055119,0.119298,-0.171795,0.089863,0.035650,-0.146582,-0.808250,-0.366212,-0.154146,-1.923572,-0.459494,0.320224,0.357690,-0.343244,-0.323094,-0.175326,0.172111,-0.109017,-1.048986,0.747787,0.266811
0.001786,0.136566,-0.336035,-0.174050,0.470370,-0.289176,-0.158974,0.201085,-0.212816,-0.273809,-0.256717,-0.236595,0.241202,-0.054357,-0.364591,0.764694,-0.242147,-0.288382,0.661218,-0.617547,-0.371884,0.000644,0.092445,-0.333954,0.134044,-0.008987,-0.388193,-0.331782,-0.189706,-0.485111,-1.524225,-0.126872,0.210203,0.340976,-0.284078,-0.429904,-0.077834,0.267091,-0.260785,-0.850125,0.916671,0.213098
-0.053695,0.106388,-0.494556,-0.221097,0.425069,-0.424078,-0.148154,0.150639,-0.324842,-0.211588,-0.197839,-0.336998,0.201556,-0.045973,-0.535182,0.768882,-0.338985,-0.407902,0.566774,-0.520312,-0.407079,-0.047460,0.063351,-0.492804,0.173055,-0.041179,-0.624710,0.137815,-0.040000,-0.835285,-1.029122,0.216374,0.109485,0.316216,-0.229417,-0.539293,-0.042047,0.375653,-0.353231,-0.710574,1.086077,0.209817
-0.097508,0.082168,-0.646190,-0.253374,0.384577,-0.552393,-0.085686,0.097443,-0.413915,-0.159633,-0.133135,-0.408677,0.168259,-0.033657,-0.693904,0.802323,-0.457663,-0.494141,0.444871,-0.398137,-0.382109,-0.083747,0.039627,-0.644759,0.202737,-0.056159,-0.843031,0.467647,0.072353,-1.153652,-0.554765,0.544020,0.009945,0.287961,-0.173171,-0.650333,-0.029030,0.484515,-0.406087,-0.582377,1.235150,0.234497
-0.128820,0.067166,-0.783333,-0.267924,0.346118,-0.668855,0.031457,0.029468,-0.466601,-0.115198,-0.076656,-0.433437,0.141051,-0.018111,-0.830935,0.850338,-0.580022,-0.539712,0.318873,-0.278937,-0.300606,-0.108335,0.026197,-0.782355,0.222644,-0.051694,-1.032498,0.607037,0.149502,-1.401716,-0.173127,0.828604,-0.104909,0.262526,-0.112842,-0.754817,-0.008291,0.581363,-0.446598,-0.436248,1.350337,0.244594
-0.149163,0.060635,-0.895404,-0.265282,0.304541,-0.766433,0.191786,-0.059858,-0.473384,-0.075495,-0.038718,-0.400004,0.117055,-0.003994,-0.934787,0.882712,-0.677102,-0.547528,0.209801,-0.182208,-0.184175,-0.124103,0.024170,-0.895026,0.231472,-0.032018,-1.181252,0.583953,0.193422,-1.561081,0.096502,1.035328,-0.243994,0.240600,-0.051305,-0.842231,0.027644,0.654517,-0.489087,-0.273184,1.418977,0.209420
-0.157954,0.057643,-0.968408,-0.246234,0.254177,-0.835467,0.364087,-0.162191,-0.437220,-0.040559,-0.021144,-0.314771,0.094922,0.001810,-0.992585,0.869370,-0.720940,-0.529229,0.129282,-0.113931,-0.067413,-0.131820,0.029517,-0.968638,0.225906,-0.008463,-1.270841,0.459234,0.201351,-1.622268,0.258015,1.128080,-0.395335,0.216448,0.002857,-0.900505,0.067926,0.688707,-0.531201,-0.115950,1.420032,0.123663
-0.150758,0.050734,-0.985546,-0.208490,0.190086,-0.862607,0.504877,-0.256316,-0.374658,-0.013332,-0.018156,-0.203116,0.076444,-0.006430,-0.990663,0.796194,-0.699632,-0.495999,0.077647,-0.069985,0.018600,-0.127866,0.034189,-0.986190,0.203706,0.004587,-1.276849,0.289009,0.168779,-1.572613,0.313203,1.082375,-0.525062,0.182613,0.038847,-0.914736,0.095386,0.665736,-0.559654,0.006197,1.325411,0.004100
-0.122315,0.034158,-0.931182,-0.146795,0.109540,-0.832901,0.578635,-0.322351,-0.307002,0.003622,-0.021669,-0.097390,0.063621,-0.028930,-0.917396,0.669229,-0.622596,-0.449582,0.047957,-0.043197,0.061474,-0.106744,0.030779,-0.931925,0.167644,-0.002912,-1.178626,0.115656,0.096756,-1.399246,0.262595,0.897659,-0.592477,0.135162,0.051311,-0.868328,0.096595,0.573002,-0.558347,0.070868,1.113720,-0.122775
-0.071916,0.007487,-0.796806,-0.057840,0.013494,-0.735028,0.574247,-0.354208,-0.248135,0.011089,-0.025913,-0.020327,0.054447,-0.058675,-0.767652,0.505674,-0.511411,-0.381606,0.031825,-0.027732,0.069106,-0.066286,0.017135,-0.797386,0.126034,-0.030484,-0.971835,-0.027335,-0.001272,-1.104484,0.121251,0.601502,-0.574557,0.076040,0.046346,-0.747782,0.067471,0.413460,-0.515322,0.071592,0.786234,-0.233505
-0.006509,-0.024971,-0.585692,0.053274,-0.093161,-0.566852,0.503379,-0.358393,-0.198747,0.012517,-0.028410,0.023008,0.042232,-0.084785,-0.546603,0.321703,-0.385342,-0.281767,0.022706,-0.019314,0.058683,-0.011122,-0.003472,-0.586059,0.088836,-0.067280,-0.674282,-0.114213,-0.099484,-0.717717,-0.069867,0.241234,-0.484213,0.012041,0.039239,-0.549071,0.015114,0.208100,-0.425834,0.022109,0.372414,-0.313526
0.061224,-0.058027,-0.314195,0.171036,-0.203115,-0.338594,0.386049,-0.343508,-0.150008,0.011094,-0.028694,0.040964,0.019341,-0.098278,-0.270991,0.127210,-0.253289,-0.147622,0.016379,-0.014247,0.044323,0.048465,-0.026209,-0.314525,0.062370,-0.099195,-0.321188,-0.131406,-0.168930,-0.291720,-0.245286,-0.132351,-0.368438,-0.048667,0.044841,-0.282635,-0.044369,-0.011242,-0.290930,-0.045743,-0.079069,-0.355057
0.118329,-0.088631,-0.008970,0.274740,-0.308935,-0.071884,0.238621,-0.312932,-0.091542,0.008164,-0.027177,0.045867,-0.018328,-0.095154,0.033319,-0.072227,-0.114901,0.011791,0.010742,-0.009576,0.032251,0.101228,-0.048200,-0.009543,0.046568,-0.118078,0.046464,-0.080181,-0.190256,0.115067,-0.328164,-0.477073,-0.286417,-0.100940,0.068877,0.026274,-0.092818,-0.212699,-0.114028,-0.091875,-0.516610,-0.352385
0.156409,-0.115861,0.298740,0.347207,-0.404696,0.205079,0.071416,-0.266001,-0.017319,0.003992,-0.024577,0.047806,-0.069813,-0.075046,0.336593,-0.272051,0.034021,0.179559,0.005865,-0.003526,0.023262,0.139442,-0.068954,0.297725,0.036330,-0.126627,0.392746,0.026556,-0.160931,0.457975,-0.250917,-0.758972,-0.281663,-0.145618,0.107335,0.343207,-0.119713,-0.370689,0.100119,-0.082454,-0.897534,-0.301323
