joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-0.008712,0.027125,-0.053838,0.107096,-0.079913,-0.000604,0.275344,-0.249777,0.093716,0.052593,0.028314,-0.020750,0.021954,-0.061270,-0.106083,0.229086,-0.232130,-0.086467,0.085906,-0.618994,0.526265,1.396471,1.233584,-0.508752,0.185345,-0.040956,-0.028555,-0.020302,-0.240034
-0.008097,0.027540,-0.053738,0.107868,-0.080192,0.000302,0.277043,-0.252263,0.091505,0.051770,0.029165,-0.024447,0.014608,-0.060666,-0.106631,0.227717,-0.228074,-0.087989,0.085610,-0.621198,0.532581,1.391633,1.243933,-0.503206,0.179731,-0.039452,-0.022930,-0.015995,-0.239600
-0.008097,0.027540,-0.053738,0.109149,-0.080192,0.002199,0.278514,-0.252263,0.089307,0.051770,0.029165,-0.027869,0.008004,-0.060666,-0.106631,0.227717,-0.224155,-0.089330,0.085610,-0.622448,0.536331,1.386820,1.252278,-0.497935,0.174018,-0.039452,-0.016915,-0.011517,-0.238068
-0.007791,0.027043,-0.051710,0.110045,-0.078104,0.004394,0.278514,-0.249714,0.086862,0.052357,0.029082,-0.031025,0.003135,-0.062416,-0.107596,0.225017,-0.221678,-0.089856,0.085388,-0.621123,0.535624,1.382748,1.256193,-0.493112,0.171859,-0.037959,-0.012977,-0.007625,-0.234599
-0.006986,0.025952,-0.049724,0.111408,-0.076520,0.006603,0.278148,-0.245918,0.084229,0.053856,0.029569,-0.034346,-0.001393,-0.064141,-0.108892,0.223003,-0.219204,-0.090381,0.085026,-0.619551,0.534177,1.379196,1.258597,-0.488582,0.170916,-0.037377,-0.009946,-0.003858,-0.231341
-0.006986,0.025952,-0.047618,0.112812,-0.074654,0.008840,0.278148,-0.241315,0.084229,0.055487,0.029569,-0.038000,-0.005240,-0.065979,-0.108892,0.220717,-0.216734,-0.090381,0.085026,-0.619551,0.531960,1.376681,1.258597,-0.484635,0.172409,-0.037377,-0.008729,-0.000340,-0.228505
-0.005211,0.025472,-0.045515,0.113889,-0.073156,0.010157,0.277701,-0.237355,0.083773,0.056904,0.030720,-0.041902,-0.008495,-0.067466,-0.110391,0.218296,-0.214689,-0.090947,0.084639,-0.618862,0.531903,1.374901,1.256497,-0.481670,0.173801,-0.037156,-0.008748,0.002951,-0.227371
-0.003514,0.026122,-0.043238,0.114498,-0.072279,0.011462,0.277568,-0.233717,0.084320,0.057778,0.031214,-0.045931,-0.011456,-0.068813,-0.110582,0.215809,-0.212064,-0.091207,0.084064,-0.619000,0.532585,1.373487,1.253655,-0.479196,0.175142,-0.037641,-0.009172,0.006129,-0.227182
-0.001625,0.026122,-0.043238,0.115836,-0.070937,0.011462,0.279344,-0.231474,0.086348,0.057778,0.031214,-0.049801,-0.015958,-0.068813,-0.110582,0.213959,-0.212064,-0.091207,0.084064,-0.621743,0.536145,1.371750,1.250861,-0.476428,0.175142,-0.037641,-0.010654,0.009010,-0.228807
-0.000366,0.025841,-0.043783,0.117364,-0.070042,0.012765,0.281803,-0.229574,0.088211,0.058421,0.030617,-0.053763,-0.020813,-0.068851,-0.109359,0.211763,-0.211290,-0.092214,0.083548,-0.625657,0.540302,1.370159,1.248546,-0.473624,0.174032,-0.038260,-0.012043,0.011621,-0.230297
-0.000366,0.025841,-0.043783,0.117364,-0.070042,0.012765,0.285626,-0.228358,0.089742,0.058421,0.030617,-0.057909,-0.026371,-0.068851,-0.109359,0.211763,-0.211290,-0.092214,0.083548,-0.631910,0.545651,1.368862,1.247191,-0.470749,0.172478,-0.038260,-0.013247,0.013690,-0.231514
-0.000431,0.024195,-0.045058,0.118867,-0.069682,0.014041,0.289490,-0.228324,0.091102,0.058859,0.030235,-0.061404,-0.031407,-0.067875,-0.108016,0.209971,-0.211311,-0.093163,0.083330,-0.636435,0.549877,1.367779,1.246739,-0.467811,0.171060,-0.038231,-0.014298,0.015279,-0.232290
-0.000760,0.022578,-0.045906,0.120334,-0.069570,0.014749,0.293374,-0.228168,0.092680,0.059990,0.031029,-0.064575,-0.036182,-0.067334,-0.107589,0.208967,-0.211294,-0.093935,0.084387,-0.640095,0.553542,1.367128,1.246062,-0.464842,0.168871,-0.037741,-0.014948,0.017534,-0.232660
-0.000760,0.022578,-0.045906,0.120334,-0.069570,0.014749,0.295227,-0.228168,0.092680,0.059990,0.031029,-0.066375,-0.039137,-0.067334,-0.107589,0.208967,-0.211294,-0.093935,0.084387,-0.642055,0.555427,1.367128,1.246062,-0.461922,0.168871,-0.037741,-0.014948,0.017534,-0.232660
-0.000056,0.022256,-0.045810,0.121897,-0.068396,0.015583,0.296462,-0.226929,0.093816,0.061450,0.031843,-0.067952,-0.041644,-0.068205,-0.108318,0.208888,-0.210975,-0.094930,0.084962,-0.643362,0.557244,1.367107,1.246184,-0.459409,0.167340,-0.037567,-0.015434,0.018867,-0.234049
-0.000056,0.022256,-0.045810,0.121897,-0.068396,0.015583,0.296462,-0.224798,0.093816,0.063264,0.031843,-0.067952,-0.043257,-0.068205,-0.108318,0.208888,-0.210975,-0.094930,0.084962,-0.643362,0.558925,1.367107,1.246184,-0.457714,0.167340,-0.037567,-0.015434,0.018867,-0.234049
0.000667,0.023236,-0.045154,0.123611,-0.066668,0.016423,0.296442,-0.222484,0.094223,0.065168,0.032679,-0.068328,-0.044443,-0.069747,-0.109531,0.209705,-0.210955,-0.096276,0.084680,-0.643634,0.560485,1.367725,1.247663,-0.456792,0.166234,-0.037307,-0.015445,0.019562,-0.235645
0.001506,0.023938,-0.044891,0.124763,-0.065175,0.016909,0.295365,-0.220080,0.094708,0.067656,0.033364,-0.067862,-0.044529,-0.071033,-0.110599,0.210427,-0.211045,-0.097454,0.084096,-0.644100,0.561486,1.368014,1.248652,-0.455770,0.165349,-0.037331,-0.015442,0.019830,-0.236903
0.001506,0.023938,-0.044891,0.124763,-0.065175,0.016909,0.295365,-0.218354,0.094708,0.067656,0.033364,-0.067862,-0.044529,-0.071033,-0.110599,0.212118,-0.211045,-0.097454,0.084096,-0.645337,0.561486,1.368014,1.248652,-0.455770,0.165349,-0.037331,-0.015442,0.019830,-0.236903
0.002733,0.024739,-0.044035,0.125412,-0.064266,0.017333,0.294751,-0.217203,0.094998,0.068196,0.033623,-0.067065,-0.043140,-0.071542,-0.111086,0.213775,-0.211892,-0.097925,0.083783,-0.646482,0.562822,1.367703,1.248375,-0.454454,0.164444,-0.036994,-0.015270,0.020245,-0.237148
0.002733,0.024739,-0.044035,0.125412,-0.064266,0.017333,0.294751,-0.217203,0.094998,0.068196,0.033623,-0.067065,-0.043140,-0.071542,-0.111086,0.215361,-0.211892,-0.097925,0.083783,-0.646482,0.562822,1.367703,1.248375,-0.454454,0.164444,-0.036994,-0.015270,0.020245,-0.237148
0.003997,0.025880,-0.042324,0.125947,-0.063973,0.017913,0.295328,-0.218059,0.095819,0.067840,0.033623,-0.065901,-0.041903,-0.071153,-0.111506,0.217012,-0.213322,-0.098400,0.083616,-0.646803,0.565702,1.366226,1.250003,-0.453028,0.163689,-0.036449,-0.014990,0.021247,-0.236824
0.004546,0.027057,-0.041525,0.126233,-0.063973,0.018181,0.296628,-0.219621,0.096325,0.067890,0.033506,-0.065222,-0.041493,-0.070813,-0.111932,0.218695,-0.214404,-0.099422,0.083787,-0.647572,0.569333,1.365237,1.251585,-0.451517,0.163368,-0.035706,-0.014296,0.021996,-0.236780
0.004546,0.027057,-0.041525,0.126233,-0.063973,0.018181,0.296628,-0.219621,0.096325,0.067890,0.033506,-0.063986,-0.039897,-0.070813,-0.111932,0.220473,-0.214404,-0.099422,0.083787,-0.647572,0.569333,1.363905,1.251585,-0.451517,0.161835,-0.035706,-0.014296,0.021996,-0.236780
0.005037,0.028353,-0.042062,0.127127,-0.063689,0.018377,0.296927,-0.221344,0.096814,0.067988,0.033169,-0.062686,-0.038299,-0.070764,-0.112636,0.222253,-0.215294,-0.100424,0.083937,-0.648960,0.570496,1.362522,1.252048,-0.450780,0.160105,-0.034989,-0.012669,0.022292,-0.236810
0.005037,0.028353,-0.042062,0.127127,-0.063689,0.018377,0.296927,-0.221344,0.096814,0.067988,0.033169,-0.061254,-0.036696,-0.070764,-0.112636,0.224037,-0.215294,-0.100424,0.083937,-0.648960,0.570496,1.362522,1.252048,-0.450780,0.157980,-0.034989,-0.012669,0.022292,-0.236810
0.005564,0.029504,-0.042714,0.127482,-0.063362,0.017984,0.295727,-0.222347,0.096969,0.068460,0.033432,-0.059934,-0.035626,-0.070848,-0.113026,0.225650,-0.216127,-0.101320,0.083854,-0.650700,0.571830,1.362399,1.252085,-0.451073,0.156492,-0.034360,-0.011155,0.022369,-0.236739
0.006363,0.029915,-0.043006,0.127562,-0.063044,0.017663,0.294182,-0.222311,0.097379,0.069441,0.033938,-0.058631,-0.034969,-0.071215,-0.114175,0.227034,-0.216462,-0.102173,0.084053,-0.652211,0.573977,1.363715,1.253404,-0.451750,0.155713,-0.033618,-0.010654,0.021664,-0.236493
0.006363,0.031059,-0.043006,0.127562,-0.063044,0.017663,0.294182,-0.222311,0.097379,0.069441,0.033938,-0.058631,-0.034969,-0.071215,-0.114175,0.227034,-0.216462,-0.102173,0.084053,-0.652211,0.573977,1.363715,1.253404,-0.451750,0.155713,-0.033618,-0.010654,0.021664,-0.236493
