body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
-0.084537,-0.031250,0.740283,0.029272,-0.035400,0.606671,0.156036,-0.146584,0.351095,0.128500,-0.009156,0.067808,-0.201194,-0.070016,0.613099,-0.287752,-0.135547,0.326456,-0.316875,0.006483,0.045764,-0.084263,-0.021204,0.793487,0.067611,-0.004353,1.035669,-0.000696,-0.174674,1.048761,-0.020524,-0.356902,1.067094,-0.196057,-0.075173,1.047039,-0.270590,-0.242742,1.061593,-0.234768,-0.423046,1.052211
-0.088622,-0.032669,0.727891,0.024517,-0.036471,0.593676,0.150105,-0.146873,0.337179,0.119555,-0.009017,0.054583,-0.205689,-0.072386,0.601394,-0.293045,-0.141900,0.315963,-0.321931,0.006771,0.038827,-0.088262,-0.022602,0.781090,0.062868,-0.004946,1.023681,-0.004885,-0.175500,1.036597,-0.024079,-0.357797,1.054889,-0.200502,-0.076973,1.034359,-0.274843,-0.244617,1.049024,-0.237771,-0.424674,1.039838
-0.094102,-0.032100,0.715509,0.017286,-0.036798,0.580000,0.146058,-0.148685,0.325753,0.116102,-0.007851,0.044762,-0.212688,-0.073165,0.590949,-0.301704,-0.154339,0.309144,-0.323546,0.006424,0.038465,-0.093487,-0.022019,0.768700,0.054200,-0.006279,1.013438,-0.013258,-0.177112,1.024005,-0.032130,-0.359619,1.040393,-0.209804,-0.076431,1.020194,-0.284962,-0.243776,1.034090,-0.247117,-0.423710,1.025805
-0.100280,-0.030538,0.703131,0.008791,-0.036742,0.566033,0.142945,-0.150960,0.315657,0.115159,-0.005807,0.036863,-0.220906,-0.073120,0.581233,-0.312074,-0.169628,0.305010,-0.323336,0.005294,0.042987,-0.099330,-0.020432,0.756293,0.043460,-0.007842,1.003971,-0.023818,-0.178915,1.011317,-0.042500,-0.361650,1.025124,-0.221524,-0.074520,1.005175,-0.298034,-0.241346,1.017890,-0.259565,-0.421193,1.010925
-0.106653,-0.028434,0.690939,0.001426,-0.037358,0.553627,0.145396,-0.159645,0.312713,0.115610,-0.006494,0.038494,-0.227981,-0.074728,0.571158,-0.319707,-0.180772,0.298626,-0.324071,0.004046,0.043631,-0.105484,-0.017337,0.743886,0.036881,-0.005615,0.991744,-0.029661,-0.177014,0.998129,-0.047549,-0.359907,1.010844,-0.228581,-0.070431,0.992593,-0.304564,-0.237495,1.005337,-0.265441,-0.417222,0.998923
-0.112738,-0.026848,0.679332,-0.005073,-0.038169,0.542276,0.147791,-0.167228,0.310553,0.115909,-0.006739,0.040833,-0.234245,-0.076546,0.561145,-0.326457,-0.190725,0.292073,-0.324378,0.003220,0.044338,-0.111478,-0.014809,0.732062,0.030811,-0.003142,0.979905,-0.035254,-0.174734,0.986076,-0.052582,-0.357698,0.998492,-0.234903,-0.066969,0.980827,-0.310104,-0.234384,0.993605,-0.270074,-0.413914,0.987456
-0.118243,-0.026295,0.668896,-0.009890,-0.039395,0.532871,0.149916,-0.174184,0.309226,0.116793,-0.007710,0.043309,-0.238966,-0.078840,0.551144,-0.331967,-0.198511,0.284736,-0.324368,0.003362,0.044056,-0.117139,-0.013426,0.721437,0.025960,-0.000376,0.968780,-0.039843,-0.172010,0.976378,-0.056876,-0.354904,0.990172,-0.239613,-0.064787,0.970789,-0.313628,-0.232730,0.983569,-0.272890,-0.412087,0.977044
-0.121683,-0.026467,0.661986,-0.012741,-0.040948,0.526759,0.150994,-0.178840,0.307890,0.117005,-0.008162,0.044818,-0.241978,-0.079863,0.544225,-0.335958,-0.203694,0.280084,-0.324262,0.003507,0.044557,-0.120665,-0.013247,0.714448,0.023148,0.002131,0.961276,-0.042342,-0.169530,0.970747,-0.059003,-0.352305,0.986424,-0.242202,-0.063189,0.964486,-0.315164,-0.231556,0.977725,-0.274014,-0.410819,0.971339
-0.124090,-0.027001,0.656839,-0.014623,-0.042682,0.522279,0.151491,-0.182512,0.306452,0.116863,-0.008578,0.045711,-0.244145,-0.080255,0.538838,-0.339266,-0.207543,0.276779,-0.324182,0.003712,0.045432,-0.123122,-0.013666,0.709279,0.021351,0.004528,0.955564,-0.043563,-0.167217,0.967219,-0.059588,-0.349844,0.985117,-0.243726,-0.061865,0.960046,-0.315694,-0.230603,0.973981,-0.274295,-0.409819,0.968002
-0.124558,-0.028009,0.658294,-0.014606,-0.043690,0.524073,0.150729,-0.182867,0.307234,0.116547,-0.008360,0.046819,-0.244427,-0.079737,0.539495,-0.339231,-0.207409,0.277538,-0.324200,0.004145,0.046535,-0.123714,-0.015042,0.710831,0.019902,0.005423,0.957457,-0.043656,-0.166712,0.970731,-0.058254,-0.349267,0.990490,-0.244965,-0.061807,0.961557,-0.316068,-0.230839,0.976354,-0.274319,-0.410015,0.971807
-0.124562,-0.029257,0.662431,-0.013980,-0.044611,0.528533,0.149238,-0.182064,0.309014,0.116438,-0.008228,0.047921,-0.244087,-0.079203,0.542568,-0.338287,-0.205733,0.279867,-0.324150,0.004573,0.047621,-0.123920,-0.016710,0.715075,0.018422,0.005766,0.962270,-0.043662,-0.166797,0.976889,-0.056714,-0.349284,0.998293,-0.246280,-0.062108,0.965539,-0.316451,-0.231443,0.981283,-0.274162,-0.410524,0.978523
-0.123639,-0.030983,0.671932,-0.012127,-0.045341,0.538350,0.146330,-0.178663,0.312882,0.116569,-0.007972,0.049177,-0.242500,-0.078634,0.550472,-0.335410,-0.200953,0.285346,-0.323790,0.004954,0.048767,-0.123349,-0.018958,0.724703,0.016927,0.004995,0.972922,-0.043455,-0.168102,0.988343,-0.054748,-0.350564,1.010922,-0.247714,-0.063116,0.974460,-0.316930,-0.232765,0.991039,-0.273993,-0.411712,0.990392
-0.122355,-0.033811,0.686871,-0.010093,-0.046730,0.553229,0.141203,-0.172045,0.318438,0.116807,-0.007962,0.049691,-0.240708,-0.078635,0.563747,-0.331044,-0.192176,0.293874,-0.323859,0.005422,0.049571,-0.122424,-0.022308,0.739759,0.015220,0.002272,0.989300,-0.043338,-0.171472,1.004480,-0.052792,-0.354026,1.027181,-0.249651,-0.064954,0.988408,-0.317736,-0.235020,1.005381,-0.274047,-0.413774,1.006796
-0.120890,-0.037189,0.704529,-0.007945,-0.048394,0.570725,0.135120,-0.162951,0.325492,0.116944,-0.007407,0.050851,-0.238780,-0.078904,0.579751,-0.325664,-0.181235,0.304314,-0.323506,0.005632,0.050965,-0.121315,-0.026205,0.757525,0.013521,-0.001400,1.008451,-0.043151,-0.175828,1.022932,-0.050708,-0.358520,1.045254,-0.251711,-0.067139,1.004899,-0.318594,-0.237655,1.022144,-0.274202,-0.416204,1.025606
-0.119851,-0.039790,0.722432,-0.006268,-0.049374,0.588535,0.127939,-0.152471,0.333375,0.116930,-0.007995,0.051951,-0.237357,-0.078103,0.596102,-0.320413,-0.168606,0.315394,-0.323863,0.005684,0.052519,-0.120585,-0.029340,0.775533,0.012070,-0.005445,1.027535,-0.041780,-0.180891,1.040374,-0.046541,-0.363871,1.061130,-0.253572,-0.069421,1.021770,-0.318912,-0.240536,1.038993,-0.273839,-0.418872,1.043995
-0.119041,-0.041766,0.739763,-0.004653,-0.049755,0.606054,0.121141,-0.141681,0.342432,0.116907,-0.008482,0.054919,-0.235984,-0.076707,0.611868,-0.315102,-0.156433,0.326790,-0.323200,0.004994,0.055265,-0.120057,-0.031864,0.792967,0.011273,-0.009380,1.045595,-0.038929,-0.186025,1.056656,-0.040060,-0.369283,1.075488,-0.254842,-0.071296,1.038462,-0.318751,-0.242912,1.056067,-0.273020,-0.421022,1.062648
-0.118686,-0.042492,0.755947,-0.003206,-0.049021,0.622836,0.114755,-0.131661,0.352548,0.116685,-0.009930,0.059602,-0.234770,-0.074146,0.626387,-0.310237,-0.145412,0.338102,-0.322008,0.003466,0.059024,-0.119914,-0.033169,0.809258,0.011989,-0.013094,1.061543,-0.032915,-0.191279,1.070481,-0.028756,-0.374768,1.086590,-0.254752,-0.072396,1.054944,-0.317417,-0.244348,1.073704,-0.271002,-0.422207,1.081875
-0.118898,-0.042230,0.770947,-0.002352,-0.047544,0.638552,0.108252,-0.123199,0.363123,0.116426,-0.010931,0.066329,-0.234091,-0.071065,0.639943,-0.307086,-0.138095,0.350005,-0.319314,0.001330,0.065614,-0.120166,-0.033469,0.824360,0.014206,-0.016766,1.075220,-0.021781,-0.197071,1.081629,-0.008734,-0.380447,1.094115,-0.253485,-0.071998,1.071256,-0.315334,-0.243939,1.092637,-0.268745,-0.421614,1.103254
-0.119392,-0.041475,0.785356,-0.001794,-0.045707,0.653744,0.101670,-0.115341,0.373965,0.115613,-0.011737,0.074143,-0.233671,-0.067722,0.653032,-0.304842,-0.132645,0.362154,-0.316135,-0.001079,0.073644,-0.120616,-0.033275,0.838862,0.017131,-0.020506,1.087691,-0.008050,-0.202722,1.090781,0.015613,-0.385305,1.098772,-0.251558,-0.070992,1.087467,-0.312709,-0.242738,1.112167,-0.266110,-0.420215,1.125565
-0.118846,-0.039761,0.793033,-0.000258,-0.043678,0.662255,0.094964,-0.110446,0.378904,0.113240,-0.009394,0.078507,-0.232307,-0.063547,0.659586,-0.302190,-0.128825,0.368468,-0.309480,0.000204,0.078738,-0.120036,-0.032089,0.846617,0.019882,-0.023848,1.093984,0.007992,-0.207437,1.094941,0.042096,-0.388548,1.098582,-0.250001,-0.067298,1.096585,-0.303808,-0.240906,1.125068,-0.256498,-0.417747,1.143246
-0.119109,-0.037938,0.797251,0.000388,-0.042196,0.667310,0.088611,-0.108158,0.381553,0.110004,-0.006113,0.081827,-0.231852,-0.059243,0.662854,-0.299737,-0.126872,0.371817,-0.302151,0.002589,0.082359,-0.120481,-0.030822,0.850906,0.018682,-0.027036,1.098179,0.030506,-0.210636,1.096639,0.069888,-0.390712,1.094198,-0.252149,-0.064484,1.100679,-0.287925,-0.242547,1.130021,-0.235203,-0.417183,1.153414
-0.120992,-0.035897,0.794550,-0.000781,-0.041789,0.665415,0.082808,-0.111798,0.379280,0.107162,-0.001055,0.083196,-0.233254,-0.054684,0.659530,-0.297874,-0.128780,0.369387,-0.294091,0.006983,0.083327,-0.122976,-0.029354,0.848262,0.009585,-0.029505,1.098175,0.065296,-0.204889,1.096379,0.100627,-0.385592,1.098010,-0.261948,-0.062922,1.094545,-0.257664,-0.245082,1.120043,-0.191410,-0.414282,1.147787
-0.122163,-0.034577,0.788861,-0.001360,-0.042526,0.660455,0.076662,-0.115884,0.373624,0.104664,0.003880,0.081780,-0.234020,-0.050404,0.653280,-0.293682,-0.129237,0.363398,-0.287246,0.010221,0.079639,-0.124597,-0.028516,0.842609,0.003917,-0.033116,1.093029,0.095927,-0.192218,1.082348,0.125713,-0.373238,1.094499,-0.268409,-0.063302,1.086193,-0.244631,-0.244109,1.110776,-0.157714,-0.402150,1.146331
-0.122979,-0.033617,0.781676,-0.001687,-0.043844,0.653952,0.070222,-0.120036,0.366286,0.102919,0.008641,0.079207,-0.234429,-0.046264,0.645586,-0.288452,-0.129332,0.355849,-0.281584,0.012075,0.073530,-0.125786,-0.027991,0.835452,-0.000112,-0.036971,1.085411,0.122417,-0.173082,1.065585,0.149989,-0.351521,1.099004,-0.273262,-0.064655,1.076713,-0.240876,-0.244153,1.101402,-0.134728,-0.385189,1.153059
-0.120947,-0.032770,0.770536,0.000731,-0.045455,0.643432,0.065039,-0.123197,0.354394,0.100943,0.013354,0.071696,-0.231950,-0.041757,0.633889,-0.280745,-0.125942,0.343599,-0.277457,0.014065,0.060440,-0.124298,-0.027557,0.824317,-0.002330,-0.038212,1.074787,0.135988,-0.156930,1.047566,0.167586,-0.331581,1.095322,-0.275561,-0.069556,1.061763,-0.252409,-0.251398,1.078824,-0.130080,-0.368323,1.151715
-0.118819,-0.032104,0.758504,0.003049,-0.047204,0.631874,0.060796,-0.125728,0.341668,0.099986,0.017559,0.063062,-0.229436,-0.037674,0.621536,-0.275268,-0.126205,0.332082,-0.274377,0.015095,0.049631,-0.122696,-0.027326,0.812282,-0.004787,-0.039640,1.063614,0.146922,-0.140383,1.034745,0.186194,-0.309215,1.096227,-0.277858,-0.074244,1.045881,-0.260303,-0.257204,1.057059,-0.131240,-0.346789,1.153540
-0.116498,-0.031804,0.744689,0.005245,-0.049205,0.618255,0.058683,-0.127552,0.327176,0.099771,0.020749,0.051649,-0.226976,-0.034418,0.607863,-0.274487,-0.132823,0.321894,-0.274191,0.016592,0.044090,-0.120860,-0.027506,0.798457,-0.007634,-0.041755,1.051215,0.154282,-0.126934,1.027861,0.205457,-0.289857,1.096271,-0.280263,-0.078613,1.028314,-0.260965,-0.261496,1.038076,-0.128414,-0.321427,1.151352
-0.114326,-0.029991,0.728959,0.006539,-0.050484,0.602425,0.058050,-0.137844,0.313572,0.101752,0.022256,0.045535,-0.225189,-0.028600,0.593161,-0.275280,-0.144608,0.314310,-0.273314,0.015901,0.043076,-0.118904,-0.026639,0.782762,-0.009212,-0.044474,1.036301,0.159500,-0.117077,1.019104,0.227163,-0.274574,1.085964,-0.281828,-0.080241,1.009740,-0.262563,-0.263121,1.019627,-0.128014,-0.299010,1.140447
-0.112227,-0.027423,0.712272,0.007235,-0.051333,0.585493,0.057008,-0.152232,0.300777,0.103305,0.022513,0.043064,-0.223690,-0.021418,0.578200,-0.278143,-0.158354,0.309831,-0.275100,0.014494,0.046530,-0.116922,-0.025248,0.766111,-0.010325,-0.047456,1.020126,0.163103,-0.109615,1.010137,0.248940,-0.260044,1.072313,-0.283128,-0.080376,0.990584,-0.264896,-0.263301,1.001375,-0.128195,-0.278227,1.124157
-0.111139,-0.023410,0.700550,0.007084,-0.050146,0.573490,0.057420,-0.163689,0.293677,0.103408,0.022711,0.044584,-0.223622,-0.018290,0.567693,-0.279716,-0.165820,0.305337,-0.275405,0.014909,0.047577,-0.115624,-0.020841,0.754377,-0.009455,-0.046086,1.008086,0.165343,-0.104597,1.000394,0.271549,-0.247154,1.048062,-0.282503,-0.077097,0.978146,-0.263697,-0.260029,0.987355,-0.120372,-0.273934,1.102489
-0.110649,-0.022549,0.693991,0.007121,-0.050471,0.566889,0.058579,-0.171113,0.290271,0.103293,0.022466,0.046689,-0.223795,-0.020141,0.561645,-0.280153,-0.172091,0.301883,-0.275373,0.015011,0.048879,-0.114926,-0.019253,0.747790,-0.008383,-0.045837,1.001122,0.166815,-0.103149,0.994391,0.291147,-0.235275,1.025343,-0.281698,-0.075314,0.971642,-0.261317,-0.258159,0.978406,-0.110495,-0.279110,1.082365
-0.111356,-0.027992,0.697757,0.007508,-0.053825,0.570939,0.061059,-0.170918,0.293197,0.103175,0.021440,0.048026,-0.224322,-0.032000,0.564586,-0.278681,-0.176343,0.300120,-0.275202,0.014313,0.049869,-0.115470,-0.023303,0.751473,-0.007050,-0.047940,1.004352,0.166955,-0.108327,0.995931,0.306429,-0.227818,1.006644,-0.280686,-0.076509,0.976886,-0.256875,-0.259017,0.979411,-0.098988,-0.302607,1.064017
-0.112912,-0.035323,0.710140,0.007175,-0.057167,0.583241,0.063097,-0.162169,0.301164,0.103142,0.021323,0.048433,-0.225345,-0.045505,0.575917,-0.275384,-0.174226,0.302695,-0.274172,0.013924,0.050282,-0.116680,-0.029314,0.763773,-0.003799,-0.051576,1.014938,0.169043,-0.114209,1.002144,0.314943,-0.226048,0.996021,-0.278217,-0.077849,0.992498,-0.252130,-0.260000,0.989179,-0.094024,-0.336738,1.044735
-0.114892,-0.043599,0.726832,0.006226,-0.060442,0.599668,0.063252,-0.148871,0.312179,0.100891,0.021390,0.049372,-0.226552,-0.059734,0.591683,-0.272881,-0.168191,0.309176,-0.275686,0.014269,0.052226,-0.118254,-0.036320,0.780357,0.000129,-0.056233,1.029135,0.171844,-0.120336,1.010917,0.320568,-0.226613,0.990586,-0.275153,-0.079273,1.012964,-0.247897,-0.260971,1.002838,-0.103007,-0.372561,1.025446
-0.115838,-0.052554,0.747304,0.006757,-0.062103,0.620439,0.064452,-0.130972,0.327778,0.096330,0.020022,0.051854,-0.225612,-0.074621,0.610773,-0.265957,-0.157388,0.318800,-0.273225,0.013116,0.053141,-0.118935,-0.044367,0.800737,0.010359,-0.055159,1.045126,0.179377,-0.122750,1.017454,0.319947,-0.237021,0.984081,-0.264503,-0.087436,1.039552,-0.240578,-0.268270,1.015529,-0.121363,-0.407690,0.999715
-0.116639,-0.059922,0.767337,0.006987,-0.061067,0.640952,0.063767,-0.115321,0.345056,0.087908,0.017239,0.058312,-0.224082,-0.088009,0.629727,-0.260478,-0.146992,0.331488,-0.273089,0.011558,0.058063,-0.119548,-0.051153,0.820675,0.021812,-0.051613,1.059302,0.187675,-0.122502,1.022655,0.317307,-0.245116,0.976466,-0.251138,-0.097817,1.065569,-0.236581,-0.276813,1.025635,-0.153239,-0.434580,0.980950
-0.117149,-0.064113,0.786489,0.007019,-0.054774,0.660972,0.063752,-0.104541,0.364283,0.077200,0.012451,0.069569,-0.221371,-0.098540,0.647759,-0.253833,-0.138561,0.345856,-0.270644,0.008893,0.065892,-0.119947,-0.055367,0.839768,0.035768,-0.042106,1.070185,0.198507,-0.115511,1.025607,0.313737,-0.247552,0.968453,-0.231516,-0.111901,1.090733,-0.237500,-0.286764,1.033871,-0.194136,-0.452689,0.967767
-0.113447,-0.064956,0.803309,0.009328,-0.044922,0.677709,0.065930,-0.093791,0.380844,0.063548,0.007714,0.080040,-0.214976,-0.106395,0.664510,-0.244472,-0.135236,0.360918,-0.265530,0.004106,0.076712,-0.116762,-0.056590,0.856605,0.041208,-0.033557,1.085985,0.198448,-0.115930,1.037604,0.299859,-0.256878,0.975722,-0.219048,-0.126783,1.106322,-0.251675,-0.293254,1.035124,-0.246036,-0.456955,0.951912
-0.107640,-0.064123,0.818962,0.012326,-0.033462,0.692855,0.069545,-0.083465,0.396270,0.051186,0.000717,0.090704,-0.206378,-0.112831,0.680546,-0.233466,-0.134174,0.375967,-0.258479,-0.001361,0.088724,-0.111713,-0.056457,0.872339,0.043103,-0.027031,1.104410,0.193018,-0.121822,1.055559,0.280608,-0.271202,0.992371,-0.208549,-0.143022,1.117381,-0.269494,-0.297524,1.038256,-0.299365,-0.452229,0.943833
-0.102764,-0.059725,0.825860,0.013307,-0.019829,0.698826,0.072515,-0.074301,0.403356,0.036755,-0.004250,0.095891,-0.198872,-0.115513,0.688241,-0.215802,-0.137578,0.383028,-0.246875,-0.010882,0.093650,-0.107475,-0.053197,0.879379,0.041342,-0.021366,1.116382,0.167538,-0.144914,1.064841,0.242374,-0.303171,1.007185,-0.201005,-0.157065,1.116874,-0.306782,-0.293505,1.053250,-0.364285,-0.436749,0.953608
-0.098237,-0.054897,0.830624,0.013619,-0.006433,0.702941,0.074520,-0.065683,0.408661,0.025362,-0.011433,0.100005,-0.191153,-0.117204,0.693592,-0.197456,-0.139651,0.388071,-0.233648,-0.021215,0.095889,-0.103428,-0.049594,0.884255,0.039961,-0.017859,1.125919,0.134914,-0.166900,1.074751,0.196690,-0.332561,1.022875,-0.193480,-0.168367,1.114537,-0.323693,-0.292589,1.076061,-0.402637,-0.429257,0.981887
-0.094406,-0.049209,0.831117,0.013381,0.006805,0.703181,0.073669,-0.058016,0.409912,0.015883,-0.018441,0.100672,-0.183714,-0.117137,0.694361,-0.178266,-0.141306,0.389054,-0.217849,-0.035914,0.092598,-0.099926,-0.045130,0.884825,0.038657,-0.016936,1.130960,0.092671,-0.185598,1.081090,0.141746,-0.356267,1.032210,-0.189153,-0.174759,1.108904,-0.329044,-0.291361,1.081825,-0.426625,-0.421610,0.996163
-0.092176,-0.045233,0.828781,0.011868,0.017605,0.701050,0.070370,-0.052652,0.408680,0.008672,-0.025548,0.098961,-0.177255,-0.118160,0.691929,-0.162253,-0.143266,0.387077,-0.201420,-0.052993,0.085937,-0.097912,-0.042068,0.882523,0.040101,-0.015978,1.130588,0.058344,-0.193600,1.086115,0.085185,-0.369841,1.040349,-0.181184,-0.181456,1.103410,-0.324901,-0.292873,1.074077,-0.438280,-0.413903,0.994360
-0.090748,-0.042115,0.825031,0.009571,0.027103,0.697737,0.066034,-0.048783,0.406407,0.003071,-0.033077,0.096238,-0.171173,-0.119577,0.687895,-0.147629,-0.144983,0.383648,-0.183006,-0.070247,0.078205,-0.096635,-0.039705,0.878793,0.042980,-0.014523,1.127473,0.029209,-0.193972,1.088964,0.028710,-0.372608,1.045520,-0.171039,-0.188002,1.097902,-0.320619,-0.289669,1.062620,-0.452697,-0.396356,0.991506
-0.093063,-0.040312,0.815943,0.004142,0.035300,0.690036,0.060339,-0.046061,0.400187,-0.001219,-0.038196,0.089426,-0.168075,-0.121112,0.677760,-0.135059,-0.150735,0.374811,-0.170123,-0.083615,0.067842,-0.098946,-0.038623,0.869738,0.047046,-0.016646,1.114609,0.050141,-0.195261,1.070216,0.015085,-0.373565,1.043721,-0.164816,-0.193115,1.088285,-0.322631,-0.282311,1.055004,-0.469625,-0.373550,0.992199
-0.095472,-0.038734,0.804676,-0.001637,0.043199,0.680377,0.055616,-0.043628,0.392370,-0.004334,-0.042083,0.081195,-0.164995,-0.122197,0.665363,-0.121601,-0.156867,0.364283,-0.158241,-0.093482,0.056962,-0.101206,-0.037843,0.858509,0.051180,-0.018656,1.099127,0.070921,-0.194042,1.046767,0.008077,-0.366410,1.047766,-0.159026,-0.197475,1.076722,-0.324770,-0.273284,1.049087,-0.484937,-0.349150,0.999526
-0.098069,-0.037605,0.789048,-0.007772,0.050665,0.666763,0.052307,-0.041302,0.380973,-0.006550,-0.042605,0.069600,-0.162228,-0.122736,0.648443,-0.107197,-0.164794,0.350227,-0.151030,-0.097750,0.044821,-0.103387,-0.037661,0.842930,0.055275,-0.020958,1.078811,0.090812,-0.190065,1.015288,0.006280,-0.349535,1.047938,-0.154748,-0.200549,1.061265,-0.327376,-0.261783,1.040245,-0.497856,-0.321907,1.006059
-0.100973,-0.037040,0.770986,-0.013648,0.057308,0.651494,0.051823,-0.039260,0.368427,-0.008701,-0.042155,0.057311,-0.159323,-0.123026,0.628961,-0.087241,-0.180923,0.337106,-0.148490,-0.100581,0.038125,-0.105704,-0.038115,0.824900,0.060224,-0.022576,1.055132,0.105987,-0.185426,0.982432,0.008318,-0.326635,1.046980,-0.150023,-0.202448,1.044427,-0.328066,-0.248610,1.031337,-0.505743,-0.292862,1.013768
-0.104031,-0.036759,0.751708,-0.019486,0.063466,0.635513,0.052679,-0.037132,0.355490,-0.010903,-0.040856,0.044885,-0.156405,-0.122987,0.608442,-0.064532,-0.199899,0.326716,-0.147257,-0.101378,0.038682,-0.108052,-0.038886,0.805615,0.065631,-0.023765,1.029478,0.118579,-0.180383,0.948416,0.014826,-0.298541,1.042938,-0.144727,-0.203804,1.026746,-0.326523,-0.234567,1.022782,-0.508321,-0.262452,1.022896
-0.108191,-0.034323,0.728001,-0.024105,0.068617,0.615286,0.069995,-0.046824,0.347760,-0.009574,-0.042013,0.041056,-0.155574,-0.121165,0.584579,-0.044110,-0.218683,0.316644,-0.146133,-0.103585,0.041473,-0.111429,-0.036941,0.781879,0.071453,-0.021781,0.997809,0.126755,-0.174197,0.910505,0.026382,-0.268450,1.031806,-0.139964,-0.200499,1.005516,-0.323684,-0.216381,1.009577,-0.506753,-0.228334,1.022657
-0.112309,-0.032368,0.704954,-0.028937,0.072805,0.595391,0.086190,-0.055502,0.342318,-0.008896,-0.042407,0.040511,-0.154904,-0.120196,0.561820,-0.027310,-0.233998,0.307869,-0.145111,-0.104018,0.046319,-0.114898,-0.035228,0.758783,0.076175,-0.019983,0.967020,0.131251,-0.168725,0.873424,0.038850,-0.239860,1.015160,-0.135626,-0.197624,0.984421,-0.319695,-0.199521,0.996448,-0.501943,-0.196492,1.021060
-0.116343,-0.031376,0.683226,-0.033969,0.075091,0.575732,0.101272,-0.063351,0.338421,-0.008592,-0.042843,0.042308,-0.154336,-0.121218,0.540809,-0.015879,-0.244641,0.297252,-0.145008,-0.104030,0.047412,-0.118615,-0.033976,0.737024,0.078787,-0.018601,0.938822,0.129244,-0.165439,0.839740,0.047928,-0.219785,0.995116,-0.132932,-0.195439,0.964111,-0.316151,-0.185223,0.983066,-0.496514,-0.169776,1.015703
-0.117263,-0.031878,0.666528,-0.034749,0.074182,0.559786,0.113422,-0.070660,0.334297,-0.008445,-0.043388,0.043686,-0.152742,-0.123607,0.525089,-0.007699,-0.253032,0.288581,-0.144553,-0.104166,0.048357,-0.119639,-0.034074,0.720328,0.080027,-0.019996,0.919888,0.123761,-0.168152,0.819560,0.049196,-0.212202,0.981542,-0.132260,-0.195668,0.947733,-0.314351,-0.178594,0.971801,-0.493353,-0.156969,1.008323
-0.116625,-0.033128,0.652345,-0.033370,0.071674,0.545685,0.124160,-0.077942,0.329853,-0.008307,-0.044396,0.044805,-0.150645,-0.126724,0.512012,-0.001164,-0.260516,0.280754,-0.144051,-0.104771,0.049065,-0.119321,-0.034845,0.706163,0.080601,-0.022728,0.905675,0.116640,-0.173563,0.806270,0.046436,-0.210931,0.971944,-0.132627,-0.197103,0.933381,-0.313649,-0.175926,0.961693,-0.491878,-0.151108,1.000053
