body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.376865,-0.362667,-0.435600,1.740524,0.122989,-0.761202,-0.771623,-0.350100,-0.474395,0.152796,0.252404,-0.199324,0.711480,-0.522193,-0.335154,-1.018314,0.223222,0.304342,0.051744,-0.096734,0.068868,-0.256593,-0.336965,-0.030426,-0.213850,-0.201697,0.511343,-0.214906,-0.202706,0.508853,-0.209257,-0.242314,0.486575,-0.344923,-0.399445,0.351455,-0.377886,-0.403461,0.156485,-0.389265,-0.458894,0.189917
0.444924,-0.392959,-0.469687,2.274896,0.296715,-0.923716,-1.191759,-0.510017,-0.608403,0.242409,0.324174,-0.207434,1.122270,-0.607757,-0.333615,-1.541904,0.362018,0.428992,0.209051,-0.142593,0.048143,-0.193303,-0.394076,-0.126433,-0.047992,-0.196060,0.622640,-0.052972,-0.200435,0.609154,-0.053684,-0.219874,0.567009,-0.354778,-0.480823,0.381984,-0.388468,-0.487145,0.170121,-0.400802,-0.566701,0.209241
0.486424,-0.411743,-0.496365,2.623880,0.443175,-1.034397,-1.542109,-0.656604,-0.701878,0.415743,0.368345,-0.189658,1.405568,-0.668638,-0.336823,-1.947531,0.452101,0.496559,0.434621,-0.190323,-0.008911,-0.114623,-0.386862,-0.229442,0.141494,-0.121750,0.782295,0.121878,-0.136764,0.726858,0.117263,-0.119600,0.672748,-0.355580,-0.496132,0.409512,-0.390477,-0.505930,0.175987,-0.402918,-0.606591,0.222979
0.516319,-0.424702,-0.519458,2.744095,0.555037,-1.101511,-1.771928,-0.755628,-0.774212,0.660898,0.343402,-0.192239,1.498640,-0.697668,-0.355213,-2.182481,0.479215,0.488522,0.717679,-0.227510,-0.104622,-0.025654,-0.306378,-0.336370,0.336955,0.025863,1.028507,0.275448,-0.010943,0.849355,0.270792,0.059610,0.815698,-0.370081,-0.437248,0.437578,-0.407786,-0.454533,0.173075,-0.426548,-0.573114,0.229816
0.542008,-0.435115,-0.538752,2.637640,0.642596,-1.140832,-1.840062,-0.778329,-0.870318,0.910840,0.212130,-0.288670,1.389555,-0.686549,-0.389963,-2.216623,0.436575,0.394156,1.002265,-0.241450,-0.232559,0.063923,-0.167478,-0.452653,0.523952,0.225059,1.404075,0.369417,0.174628,0.938433,0.358438,0.291367,0.972457,-0.413470,-0.317673,0.502959,-0.460486,-0.357529,0.170276,-0.509652,-0.501633,0.239870
0.562950,-0.440870,-0.556996,2.348282,0.726864,-1.172977,-1.717797,-0.706398,-1.044036,1.039971,-0.042132,-0.556419,1.122443,-0.633952,-0.432550,-2.044239,0.323858,0.226421,1.171130,-0.211946,-0.360138,0.142747,-0.014787,-0.583191,0.695144,0.416638,1.959782,0.373670,0.450271,0.961127,0.285116,0.544288,1.070206,-0.475464,-0.173689,0.700717,-0.550287,-0.274988,0.192058,-0.689089,-0.482272,0.288120
0.574471,-0.437118,-0.583688,1.938492,0.822629,-1.218393,-1.391286,-0.536120,-1.330157,0.919930,-0.389206,-1.034737,0.780152,-0.551430,-0.465867,-1.682338,0.144783,0.035757,1.080160,-0.107989,-0.420514,0.204595,0.084530,-0.719369,0.860682,0.507409,2.761373,0.270485,0.913338,0.930768,-0.133303,0.841983,1.026051,-0.511340,-0.054341,1.170761,-0.650698,-0.289096,0.277044,-0.996118,-0.653288,0.445513
0.572079,-0.420679,-0.630232,1.468889,0.924306,-1.290262,-0.872800,-0.285254,-1.719195,0.515121,-0.739836,-1.685852,0.451091,-0.465393,-0.469923,-1.175974,-0.090282,-0.093944,0.654408,0.089394,-0.334612,0.254091,0.068097,-0.833349,1.067137,0.401026,3.867532,0.028189,1.686575,0.886155,-1.148093,1.286692,0.839623,-0.457502,0.000481,1.995367,-0.716299,-0.458121,0.456677,-1.444844,-1.143987,0.798578
0.553089,-0.391338,-0.697744,0.994587,1.007453,-1.386380,-0.217932,0.003406,-2.152635,-0.063722,-0.972834,-2.392745,0.188577,-0.419088,-0.437305,-0.607703,-0.354941,-0.076655,-0.024057,0.346458,-0.059380,0.305608,-0.082603,-0.887305,1.397498,0.054431,5.235533,-0.428513,2.773487,0.817061,-2.906177,1.938652,0.653106,-0.274653,-0.017883,3.028116,-0.719837,-0.775736,0.743875,-2.007077,-1.966897,1.378627
0.515316,-0.349814,-0.765557,0.571172,1.045037,-1.483877,0.470598,0.273110,-2.544753,-0.612530,-0.995554,-3.004757,-0.015327,-0.467275,-0.390175,-0.090475,-0.600545,0.128164,-0.732993,0.567459,0.372997,0.373595,-0.320774,-0.852370,1.912177,-0.471013,6.599865,-1.171537,3.929488,0.667814,-5.202755,2.621748,0.694391,0.014983,-0.084854,3.824615,-0.699333,-1.209272,1.187724,-2.577723,-2.925504,2.077227
0.457910,-0.296407,-0.797452,0.248542,1.019696,-1.538680,1.070501,0.476583,-2.815422,-0.954753,-0.793702,-3.399830,-0.212607,-0.642753,-0.373935,0.274746,-0.768178,0.481786,-1.232616,0.647404,0.858742,0.460660,-0.558896,-0.722655,2.533020,-1.005557,7.476895,-2.141932,4.720167,0.460463,-7.426323,2.935030,1.140632,0.342926,-0.168069,3.871543,-0.768600,-1.789238,1.941292,-2.987966,-3.662227,2.652442
0.389186,-0.233417,-0.776277,0.045999,0.921345,-1.499642,1.491315,0.592566,-2.911076,-1.026670,-0.430258,-3.517718,-0.450489,-0.906359,-0.422629,0.461583,-0.818764,0.872349,-1.392996,0.548158,1.266841,0.553879,-0.726973,-0.518079,2.990508,-1.344292,7.403995,-3.079589,4.773226,0.368965,-8.850362,2.570744,2.010544,0.648168,-0.257428,3.018624,-1.060267,-2.569631,3.153710,-3.131922,-3.888454,2.894058
0.334527,-0.168426,-0.740488,-0.069251,0.746706,-1.348614,1.717139,0.622210,-2.808859,-0.877772,-0.004554,-3.354781,-0.748607,-1.143742,-0.532244,0.547034,-0.758091,1.161302,-1.238088,0.325995,1.492388,0.633094,-0.809979,-0.283839,2.974027,-1.369486,6.277653,-3.623939,4.026037,0.616023,-9.047833,1.619163,3.146047,0.893368,-0.364498,1.673568,-1.626418,-3.421389,4.686058,-3.123540,-3.615905,2.827512
0.326226,-0.110868,-0.765447,-0.173828,0.514982,-1.140180,1.809599,0.575083,-2.516274,-0.619178,0.381367,-2.945608,-1.116485,-1.237874,-0.668926,0.662114,-0.632377,1.246900,-0.894444,0.085044,1.491423,0.683432,-0.830489,-0.085780,2.417027,-1.135241,4.492094,-3.513142,2.768207,1.300710,-8.067736,0.519187,4.289639,1.030446,-0.490010,0.487578,-2.363338,-3.960534,6.020180,-3.231240,-3.114446,2.703485
0.370110,-0.062258,-0.880496,-0.347575,0.276959,-0.972723,1.862732,0.463828,-2.071908,-0.366688,0.633994,-2.353070,-1.546582,-1.148592,-0.787866,0.889081,-0.497045,1.112967,-0.494219,-0.096045,1.290782,0.700059,-0.806213,0.013962,1.608682,-0.830830,2.712308,-2.710626,1.466959,2.328245,-6.286505,-0.261016,5.217843,1.004154,-0.600570,-0.149846,-3.017697,-3.806902,6.579353,-3.547160,-2.602980,2.719099
0.418049,-0.013830,-1.007140,-0.617286,0.092245,-0.884007,1.928436,0.310675,-1.539126,-0.196197,0.691135,-1.665372,-1.956852,-0.919740,-0.835841,1.191459,-0.385789,0.834333,-0.114034,-0.197839,0.974858,0.681038,-0.731862,-0.004017,0.959425,-0.640535,1.452283,-1.380277,0.521854,3.470208,-4.135254,-0.475755,5.825399,0.821855,-0.643353,-0.286195,-3.283195,-2.883829,6.113972,-3.786971,-2.037090,2.775378
0.384251,0.041017,-0.996746,-0.917039,-0.004431,-0.791946,1.959047,0.151367,-0.988886,-0.118258,0.567178,-0.985399,-2.164776,-0.624838,-0.754220,1.439578,-0.302401,0.532212,0.209205,-0.238994,0.651102,0.616749,-0.593376,-0.100393,0.658409,-0.615930,0.818005,0.234037,0.096872,4.472841,-1.913809,-0.121289,6.084798,0.586737,-0.579123,-0.180912,-2.938015,-1.416885,4.744337,-3.517807,-1.228119,2.553316
0.206214,0.094282,-0.737955,-1.106805,-0.012965,-0.574705,1.820910,0.025349,-0.482150,-0.085156,0.362077,-0.400476,-1.966682,-0.319322,-0.503951,1.501356,-0.233622,0.310683,0.441596,-0.241083,0.407209,0.489755,-0.386611,-0.205512,0.580260,-0.660384,0.585753,1.919819,0.093005,5.130769,0.239995,0.681542,5.948946,0.432123,-0.399274,-0.031434,-1.952511,0.290924,2.740246,-2.534802,-0.077255,1.782388
-0.097447,0.127948,-0.240732,-1.063545,0.041427,-0.204429,1.383732,-0.041716,-0.059562,-0.034513,0.190105,0.055929,-1.279025,-0.034705,-0.098582,1.313180,-0.165333,0.218460,0.563150,-0.215277,0.283126,0.289958,-0.119887,-0.262565,0.485429,-0.628544,0.463885,3.527150,0.252443,5.299283,2.269283,1.790612,5.328084,0.435165,-0.117821,0.092881,-0.518264,2.033114,0.349444,-0.977150,1.364845,0.399570
-0.424172,0.130743,0.357256,-0.777936,0.119110,0.226032,0.617638,-0.048610,0.270448,0.067235,0.092050,0.418777,-0.224222,0.205265,0.388068,0.887062,-0.089970,0.250252,0.603938,-0.164356,0.270671,0.032968,0.196550,-0.236783,0.263445,-0.456332,0.298364,4.916338,0.337267,4.875873,4.095782,3.082985,4.167125,0.602299,0.251629,0.165025,1.020938,3.721098,-2.214638,0.828178,2.982659,-1.464322
-0.646221,0.107258,0.870403,-0.357881,0.184286,0.613267,-0.376206,-0.014534,0.548776,0.226334,0.027755,0.769631,0.898936,0.375894,0.846373,0.284445,-0.006839,0.368848,0.642548,-0.077005,0.334288,-0.235762,0.557277,-0.085122,-0.029564,-0.193674,0.104293,5.896875,0.281386,3.814806,5.579234,4.448956,2.532420,0.915969,0.719212,0.127375,2.313442,5.315713,-4.715576,2.557802,4.630310,-3.532115
-0.687676,0.070234,1.201489,0.063355,0.228393,0.965583,-1.411163,0.035115,0.868984,0.451101,-0.053661,1.202751,1.744658,0.459506,1.181091,-0.400389,0.078602,0.527673,0.764481,0.088054,0.438893,-0.453733,0.951948,0.263330,-0.345556,0.100284,-0.043099,6.258532,0.203741,2.192418,6.562924,5.745886,0.623747,1.371800,1.327416,-0.105777,3.147724,6.749274,-6.875362,3.974459,6.079401,-5.414698
-0.565219,0.029350,1.436817,0.396626,0.267566,1.394554,-2.291783,0.083232,1.347496,0.739691,-0.157194,1.796656,2.100998,0.463016,1.382341,-1.046404,0.156170,0.682363,1.019782,0.406799,0.566967,-0.557282,1.340305,0.867843,-0.787059,0.464205,-0.137087,5.906618,0.262392,0.259489,6.955615,6.735627,-1.293454,1.966259,2.136452,-0.604764,3.522625,7.890847,-8.432116,4.900229,6.999574,-6.690943
-0.363589,-0.006089,1.776460,0.577123,0.306169,1.976390,-2.878139,0.128578,2.068374,1.016994,-0.260057,2.583695,2.021034,0.423170,1.569868,-1.527389,0.214647,0.793522,1.396436,0.951887,0.715191,-0.492826,1.633162,1.700989,-1.495958,0.979906,-0.289401,4.968999,0.482292,-1.606546,6.773026,7.106189,-2.970895,2.658888,3.194767,-1.380109,3.600259,8.594863,-9.234429,5.192148,7.089833,-7.068729
-0.166847,-0.016723,2.325636,0.544453,0.314860,2.645836,-3.120219,0.184687,3.027851,1.113440,-0.373312,3.518254,1.761275,0.372896,1.919736,-1.753710,0.245430,0.830153,1.801159,1.696108,0.872522,-0.232308,1.712836,2.618706,-2.403022,1.610447,-0.696466,3.731966,0.734730,-3.053383,6.105341,6.650992,-4.219347,3.365064,4.523065,-2.353441,3.573229,8.800592,-9.288231,4.834616,6.321816,-6.585250
-0.009549,0.021624,2.972404,0.294250,0.261489,3.241024,-3.058400,0.270195,4.100928,0.866279,-0.559302,4.464856,1.537728,0.286532,2.489408,-1.711240,0.238143,0.798783,2.056571,2.407603,1.015743,0.203939,1.505171,3.417949,-3.179932,2.165500,-1.542447,2.460021,0.878276,-3.897568,5.064122,5.470788,-4.904858,4.008111,6.117108,-3.352726,3.534472,8.584446,-8.728697,4.074071,5.075626,-5.705787
0.114576,0.113926,3.494082,-0.085630,0.158528,3.623188,-2.793366,0.392385,5.051845,0.272468,-0.862614,5.223774,1.359540,0.079700,3.133131,-1.473979,0.166348,0.803502,1.947556,2.668083,1.163914,0.736394,1.054606,3.934293,-3.492793,2.461411,-2.855924,1.295713,0.892273,-4.150185,3.764858,3.960966,-4.959927,4.598332,7.913882,-4.142105,3.440140,8.100940,-7.760503,3.327962,3.939106,-5.103398
0.217449,0.230963,3.749373,-0.472542,0.068518,3.737991,-2.443533,0.531946,5.607711,-0.481388,-1.223766,5.593006,1.122609,-0.303607,3.625641,-1.180815,-0.014836,1.058549,1.330278,2.108885,1.442100,1.247875,0.523973,4.102822,-3.253303,2.456311,-4.356748,0.313147,0.864552,-3.938186,2.321092,2.570020,-4.473923,5.258295,9.684569,-4.492097,3.191302,7.484085,-6.613188,2.852700,3.288029,-5.161132
0.300623,0.323780,3.747726,-0.791176,0.061314,3.604098,-2.109370,0.642658,5.578094,-1.164826,-1.483232,5.445656,0.793512,-0.806088,3.843936,-0.974797,-0.330643,1.742621,0.249146,0.735551,2.010190,1.630203,0.106140,3.956614,-2.614228,2.213727,-5.459213,-0.410724,0.899348,-3.439142,0.806975,1.572471,-3.794895,6.125695,10.981349,-4.291569,2.766074,6.818361,-5.515207,2.570251,3.085259,-5.693518
0.362908,0.354235,3.584680,-1.031306,0.163010,3.284380,-1.848861,0.673172,4.952281,-1.667168,-1.486110,4.787803,0.440241,-1.281271,3.812072,-0.922513,-0.729094,2.773331,-1.038925,-0.970584,2.855549,1.826117,-0.075355,3.588072,-1.802814,1.815733,-5.579453,-0.847192,1.102024,-2.898701,-0.774020,1.034315,-3.432546,7.174486,11.328367,-3.654868,2.282646,6.176831,-4.660323,2.291513,3.089656,-6.223228
0.411711,0.315068,3.357872,-1.212264,0.334871,2.863374,-1.666293,0.599014,3.906108,-2.011898,-1.189623,3.763263,0.130515,-1.605288,3.620824,-0.967638,-1.075341,3.785794,-2.175450,-2.324948,3.707954,1.841110,-0.003673,3.100775,-1.000347,1.359548,-4.579863,-1.130730,1.631320,-2.646236,-2.450545,0.904956,-3.714318,8.130474,10.578161,-2.909008,1.925304,5.646952,-4.154912,2.000404,3.155496,-6.441302
0.465600,0.228461,3.128275,-1.348871,0.494160,2.423950,-1.523013,0.440946,2.714023,-2.243238,-0.686040,2.599281,-0.139001,-1.759924,3.345960,-0.965101,-1.220301,4.400728,-2.865648,-2.859743,4.232985,1.722974,0.254601,2.569223,-0.319282,0.969401,-2.901100,-1.545786,2.624894,-2.959749,-4.204022,1.089536,-4.518451,8.614192,9.067524,-2.410907,1.792213,5.303776,-3.979964,1.821366,3.288309,-6.339754
0.545662,0.130008,2.918700,-1.442606,0.556390,2.024893,-1.366182,0.258712,1.632079,-2.328849,-0.142869,1.526033,-0.425346,-1.822137,3.020684,-0.772121,-1.074558,4.482312,-2.975202,-2.536383,4.279743,1.527074,0.595941,2.028682,0.181267,0.737539,-1.211697,-2.327101,3.974950,-3.824164,-5.929043,1.464070,-5.390589,8.399301,7.376576,-2.334656,1.804806,5.156989,-4.018633,1.790319,3.512122,-6.052046
0.661186,0.050077,2.725832,-1.490372,0.464255,1.691472,-1.155145,0.129287,0.824534,-2.167660,0.283390,0.714666,-0.787001,-1.897085,2.644031,-0.324758,-0.627796,4.130223,-2.523210,-1.645523,3.917470,1.291050,0.926524,1.499736,0.492477,0.668750,0.040771,-3.465628,5.265198,-4.870199,-7.454879,1.888154,-5.896454,7.539332,5.938866,-2.616440,1.761150,5.128506,-4.139135,1.762467,3.775224,-5.709023
0.798845,0.001324,2.534738,-1.501515,0.186217,1.420733,-0.870432,0.124953,0.348946,-1.683780,0.513556,0.247180,-1.245293,-2.058222,2.202115,0.340696,0.064612,3.516455,-1.635358,-0.569563,3.307935,1.031794,1.195286,1.012440,0.670671,0.725870,0.782410,-4.722264,6.055535,-5.627912,-8.599749,2.253987,-5.851182,6.278020,4.871034,-3.065764,1.483239,5.091353,-4.257317,1.537779,3.973914,-5.400297
0.922089,-0.022639,2.330569,-1.509596,-0.293507,1.195609,-0.510278,0.295492,0.168316,-0.927082,0.566705,0.105380,-1.763401,-2.315537,1.695854,1.107731,0.887028,2.784760,-0.519006,0.388277,2.599697,0.759313,1.396917,0.600602,0.818536,0.901381,1.178924,-5.803951,6.213809,-5.834542,-9.231732,2.533948,-5.311013,4.881927,4.084748,-3.499804,0.938541,4.937625,-4.332316,1.037052,4.017861,-5.166553
0.981049,-0.038398,2.107182,-1.560809,-0.958411,1.000406,-0.090042,0.647603,0.174881,-0.091945,0.527173,0.181759,-2.245610,-2.605617,1.163297,1.818179,1.672046,2.046569,0.555233,1.050980,1.901610,0.491258,1.542389,0.281893,0.994810,1.194504,1.395928,-6.503176,5.926909,-5.507089,-9.300667,2.759233,-4.453223,3.547374,3.465683,-3.798818,0.259584,4.616905,-4.329988,0.367428,3.855412,-4.999269
0.931879,-0.061112,1.866415,-1.672017,-1.716296,0.831219,0.349207,1.122157,0.237211,0.583842,0.480369,0.328483,-2.567139,-2.809457,0.677835,2.324295,2.245795,1.391534,1.321720,1.352757,1.287439,0.255760,1.622696,0.052531,1.145425,1.538995,1.440249,-6.713226,5.449133,-4.820267,-8.818729,2.937828,-3.473151,2.399931,2.948203,-3.893558,-0.325911,4.128512,-4.205499,-0.235372,3.460584,-4.864322
0.758565,-0.097333,1.603890,-1.792762,-2.384584,0.691733,0.739501,1.595516,0.259168,0.963855,0.464415,0.426534,-2.631582,-2.808299,0.311553,2.541956,2.498568,0.874561,1.632559,1.323418,0.796663,0.081474,1.598776,-0.104242,1.157573,1.805669,1.217118,-6.390426,4.891524,-3.982071,-7.825912,2.997453,-2.536739,1.517565,2.495799,-3.738280,-0.603813,3.494300,-3.910196,-0.524715,2.821442,-4.721232
0.483399,-0.143599,1.290163,-1.820000,-2.755186,0.574016,1.011909,1.928735,0.207080,1.069116,0.467773,0.424119,-2.416387,-2.551326,0.086945,2.471323,2.423275,0.501577,1.526732,1.071036,0.433312,-0.019250,1.427597,-0.212765,0.968147,1.873029,0.705492,-5.542456,4.196606,-3.172940,-6.386019,2.804091,-1.766091,0.923642,2.064783,-3.298306,-0.489439,2.738894,-3.400107,-0.375334,1.954877,-4.508702
0.157480,-0.189267,0.870700,-1.660022,-2.703407,0.444958,1.135306,2.036310,0.090397,1.009941,0.460551,0.324085,-1.971041,-2.083276,-0.040610,2.170171,2.090030,0.234928,1.186040,0.738342,0.169895,-0.064052,1.102233,-0.304940,0.604344,1.680746,0.031800,-4.238732,3.235328,-2.504719,-4.602481,2.230608,-1.221199,0.556565,1.592317,-2.557012,-0.110513,1.885235,-2.640755,0.102570,0.930330,-4.109321
-0.161839,-0.222406,0.297893,-1.277888,-2.246583,0.259895,1.128734,1.913585,-0.068199,0.887642,0.424866,0.153143,-1.375907,-1.509492,-0.151381,1.707822,1.587306,0.019884,0.812975,0.441773,-0.036290,-0.099430,0.671800,-0.413708,0.156284,1.243677,-0.595302,-2.600178,1.921305,-1.978167,-2.609491,1.227071,-0.861881,0.262833,1.013417,-1.534282,0.218050,0.961673,-1.620280,0.557459,-0.129095,-3.356010
-0.431004,-0.235145,-0.426639,-0.698264,-1.513131,-0.007040,1.035707,1.606933,-0.242488,0.755378,0.362558,-0.054265,-0.701052,-0.933482,-0.309600,1.137550,0.982675,-0.186266,0.529397,0.231630,-0.221492,-0.179564,0.223207,-0.558317,-0.257509,0.645446,-0.983568,-0.764546,0.287866,-1.469299,-0.534738,-0.134411,-0.521892,-0.152507,0.298543,-0.304059,0.168232,0.004468,-0.375072,0.579149,-1.093757,-2.121356
-0.628356,-0.224305,-1.239426,0.022378,-0.668140,-0.348685,0.889784,1.168666,-0.402834,0.635233,0.285040,-0.262016,0.008364,-0.417811,-0.536269,0.495507,0.320397,-0.400670,0.357625,0.097529,-0.402500,-0.335601,-0.162064,-0.736888,-0.515962,0.006538,-1.014611,1.141204,-1.502436,-0.775770,1.523784,-1.662449,0.054041,-0.838218,-0.513949,1.004385,-0.374404,-0.953455,0.994236,-0.016288,-1.897045,-0.429532
-0.750923,-0.188441,-2.046903,0.819769,0.146765,-0.741113,0.700680,0.635991,-0.526844,0.547021,0.201367,-0.444909,0.725654,0.016663,-0.821470,-0.191504,-0.365562,-0.623241,0.264793,0.002736,-0.581857,-0.558190,-0.443798,-0.939274,-0.524654,-0.574645,-0.664813,3.004759,-3.222119,0.281145,3.480688,-3.111232,1.096439,-1.834036,-1.323625,2.227873,-1.225028,-1.899701,2.345555,-1.045710,-2.564247,1.529444
-0.804155,-0.126673,-2.773476,1.629205,0.838412,-1.171627,0.464273,0.038166,-0.620110,0.524400,0.112932,-0.608099,1.429780,0.372469,-1.155405,-0.899220,-1.042366,-0.860416,0.213285,-0.086787,-0.769288,-0.808427,-0.626545,-1.171379,-0.242511,-1.071772,0.003529,4.722138,-4.680869,1.753694,5.219433,-4.272173,2.661658,-3.079855,-2.019991,3.201210,-2.049591,-2.853938,3.551730,-2.116607,-3.177724,3.509508
-0.790473,-0.041306,-3.386571,2.378818,1.359974,-1.651094,0.183232,-0.582978,-0.733691,0.614059,0.013178,-0.801678,2.090522,0.659971,-1.549009,-1.594998,-1.670877,-1.150347,0.181560,-0.195796,-1.007299,-1.046521,-0.734151,-1.467632,0.312234,-1.533651,0.868912,6.184659,-5.781606,3.513546,6.562006,-5.025172,4.534707,-4.479811,-2.549222,3.782872,-2.622460,-3.867573,4.547683,-2.949306,-3.819696,5.332842
-0.706117,0.059213,-3.887177,2.977553,1.700860,-2.200686,-0.114714,-1.154733,-0.971611,0.849593,-0.103512,-1.124108,2.652334,0.893341,-2.028721,-2.219395,-2.193940,-1.576544,0.155628,-0.340278,-1.386979,-1.248245,-0.782644,-1.877811,1.087959,-2.047122,1.781495,7.259920,-6.487249,5.261677,7.281105,-5.317882,6.246138,-5.936450,-2.937189,3.878620,-2.955513,-5.002977,5.336902,-3.559829,-4.532123,6.925396
-0.550901,0.161167,-4.285140,3.314253,1.881451,-2.825198,-0.371391,-1.572093,-1.477360,1.199789,-0.217070,-1.704431,3.028168,1.092937,-2.610100,-2.675401,-2.529994,-2.239763,0.110932,-0.514678,-2.020464,-1.394192,-0.775087,-2.434669,2.048422,-2.693742,2.591023,7.779537,-6.739246,6.586655,7.191411,-5.131749,7.263494,-7.302460,-3.240726,3.477558,-3.204597,-6.286786,5.967935,-4.156344,-5.294805,8.272319
-0.341712,0.249969,-4.575968,3.287424,1.946028,-3.485744,-0.512705,-1.725501,-2.376527,1.530655,-0.259213,-2.644417,3.121492,1.279059,-3.262083,-2.847548,-2.592520,-3.167687,0.011422,-0.670935,-2.946962,-1.452145,-0.714795,-3.114440,3.189258,-3.508300,3.165425,7.596166,-6.453132,7.101194,6.332893,-4.516423,7.365769,-8.299483,-3.458948,2.695457,-3.486343,-7.661833,6.505490,-4.896257,-6.024941,9.358976
-0.115766,0.314354,-4.726571,2.865430,1.940176,-4.082769,-0.481634,-1.556206,-3.664961,1.648796,-0.138934,-3.915886,2.879132,1.450884,-3.881343,-2.659610,-2.342599,-4.190609,-0.156709,-0.729761,-4.001096,-1.383036,-0.616046,-3.807268,4.474532,-4.424221,3.400068,6.754351,-5.678898,6.685047,5.111330,-3.665645,6.951057,-8.556107,-3.518152,1.785381,-3.794037,-8.982818,7.003194,-5.749863,-6.616821,10.138380
0.080014,0.347272,-4.671383,2.139135,1.877812,-4.458882,-0.274839,-1.109564,-5.106319,1.430461,0.175206,-5.275898,2.343307,1.566041,-4.295751,-2.138157,-1.841361,-4.927665,-0.344826,-0.642263,-4.793634,-1.172276,-0.500987,-4.316316,5.711840,-5.222487,3.238086,5.641712,-4.779549,5.684572,4.138807,-2.886569,6.826591,-7.856648,-3.419968,1.069610,-4.054215,-10.073545,7.475932,-6.551691,-7.010671,10.534272
0.206957,0.346356,-4.344921,1.308273,1.730970,-4.455497,0.038172,-0.539313,-6.250719,0.929116,0.589182,-6.298183,1.652485,1.551286,-4.330130,-1.422438,-1.244286,-5.027245,-0.460600,-0.448484,-4.954861,-0.853501,-0.392983,-4.421075,6.530699,-5.570097,2.718040,4.844250,-4.293693,4.764186,3.789084,-2.411759,7.494653,-6.422523,-3.416506,0.802489,-4.220356,-10.808157,7.882390,-7.131882,-7.233706,10.479480
0.251950,0.319468,-3.775666,0.584186,1.470677,-4.043870,0.335284,-0.040944,-6.640697,0.344685,0.919048,-6.571146,0.973846,1.356211,-3.944699,-0.698680,-0.722057,-4.517992,-0.454212,-0.261455,-4.496285,-0.492873,-0.319190,-4.021407,6.641630,-5.212606,2.006412,4.709758,-4.468215,4.404459,3.933246,-2.243650,8.701229,-4.849923,-3.892412,1.054404,-4.300957,-11.155005,8.134973,-7.396505,-7.369533,9.967814
0.237131,0.291591,-3.171068,0.073983,1.129645,-3.436687,0.506300,0.249603,-6.125192,-0.129475,1.014798,-5.983707,0.414497,1.011402,-3.345766,-0.115419,-0.369939,-3.834956,-0.377735,-0.196339,-3.844692,-0.144159,-0.312877,-3.270400,6.215689,-4.207360,1.346452,5.084479,-4.991661,4.556773,4.173838,-2.208657,9.775308,-3.647094,-4.943583,1.701817,-4.317503,-11.157772,8.136412,-7.326836,-7.481110,9.075010
